n,ConditionsOfInterest,StandardValue1,StandardValue2,reps,PSE_Difference,JND_Difference,Multiplicator_PSE_Standard,Multiplicator_SD_Standard,SD_ResponseFunction,Mean_Variability_Between,SD_Variability_Between,power_Accuracy,power_Precision,power_Accuracy_Twolevel,power_Precision_Twolevel,power_Accuracy_ANOVA,power_Precision_ANOVA,Duration
12,2,5,8,100,-0.025,0.0,0,0.108,0.1,0.2,0.2,0.96,0.1,0.19,0.03,0.0,0.01,1236862 milliseconds
14,2,5,8,100,-0.025,0.0,0,0.108,0.1,0.2,0.2,0.98,0.14,0.27,0.02,0.0,0.0,1593070 milliseconds
16,2,5,8,100,-0.025,0.0,0,0.108,0.1,0.2,0.2,0.98,0.22,0.39,0.05,0.0,0.01,1775241 milliseconds
18,2,5,8,100,-0.025,0.0,0,0.108,0.1,0.2,0.2,1.0,0.19,0.51,0.03,0.0,0.01,2064893 milliseconds
20,2,5,8,100,-0.025,0.0,0,0.108,0.1,0.2,0.2,0.98,0.25,0.53,0.04,0.0,0.01,2380418 milliseconds
10,2,5,8,100,-0.025,0.05,0,0.108,0.1,0.2,0.2,0.85,0.09,0.22,0.14,0.0,0.01,1072065 milliseconds
12,2,5,8,100,-0.025,0.05,0,0.108,0.1,0.2,0.2,0.94,0.12,0.27,0.05,0.0,0.0,1176114 milliseconds
14,2,5,8,100,-0.025,0.05,0,0.108,0.1,0.2,0.2,0.96,0.18,0.31,0.09,0.0,0.01,1507167 milliseconds
16,2,5,8,100,-0.025,0.05,0,0.108,0.1,0.2,0.2,0.97,0.24,0.44,0.14,0.0,0.01,1739310 milliseconds
18,2,5,8,100,-0.025,0.05,0,0.108,0.1,0.2,0.2,1.0,0.25,0.51,0.18,0.0,0.0,1972487 milliseconds
20,2,5,8,100,-0.025,0.05,0,0.108,0.1,0.2,0.2,1.0,0.2,0.58,0.19,0.0,0.01,2219594 milliseconds
10,2,5,8,100,-0.025,0.1,0,0.108,0.1,0.2,0.2,0.8,0.26,0.22,0.3,0.0,0.0,907846 milliseconds
12,2,5,8,100,-0.025,0.1,0,0.108,0.1,0.2,0.2,0.82,0.27,0.36,0.31,0.0,0.0,1105901 milliseconds
14,2,5,8,100,-0.025,0.1,0,0.108,0.1,0.2,0.2,0.91,0.28,0.35,0.31,0.0,0.0,1486924 milliseconds
16,2,5,8,100,-0.025,0.1,0,0.108,0.1,0.2,0.2,0.92,0.4,0.58,0.36,0.0,0.0,1661934 milliseconds
18,2,5,8,100,-0.025,0.1,0,0.108,0.1,0.2,0.2,0.95,0.36,0.48,0.4,0.0,0.0,1950923 milliseconds
20,2,5,8,100,-0.025,0.1,0,0.108,0.1,0.2,0.2,0.96,0.36,0.68,0.44,0.0,0.0,2229250 milliseconds
10,2,5,8,100,0.0,-0.1,0,0.108,0.1,0.2,0.2,0.06,0.31,0.0,0.28,0.0,0.01,1011391 milliseconds
12,2,5,8,100,0.0,-0.1,0,0.108,0.1,0.2,0.2,0.03,0.28,0.0,0.42,0.0,0.0,1233905 milliseconds
14,2,5,8,100,0.0,-0.1,0,0.108,0.1,0.2,0.2,0.04,0.37,0.0,0.34,0.0,0.0,1671004 milliseconds
16,2,5,8,100,0.0,-0.1,0,0.108,0.1,0.2,0.2,0.04,0.4,0.0,0.5,0.0,0.0,1813213 milliseconds
18,2,5,8,100,0.0,-0.1,0,0.108,0.1,0.2,0.2,0.06,0.35,0.0,0.45,0.0,0.0,2117861 milliseconds
20,2,5,8,100,0.0,-0.1,0,0.108,0.1,0.2,0.2,0.04,0.48,0.0,0.52,0.0,0.0,2269311 milliseconds
10,2,5,8,100,0.0,-0.05,0,0.108,0.1,0.2,0.2,0.02,0.1,0.0,0.11,0.0,0.0,1006672 milliseconds
12,2,5,8,100,0.0,-0.05,0,0.108,0.1,0.2,0.2,0.05,0.24,0.0,0.11,0.0,0.0,1357628 milliseconds
14,2,5,8,100,0.0,-0.05,0,0.108,0.1,0.2,0.2,0.05,0.2,0.0,0.08,0.0,0.0,1598971 milliseconds
16,2,5,8,100,0.0,-0.05,0,0.108,0.1,0.2,0.2,0.03,0.27,0.0,0.11,0.0,0.0,1757951 milliseconds
18,2,5,8,100,0.0,-0.05,0,0.108,0.1,0.2,0.2,0.04,0.21,0.0,0.14,0.0,0.0,2131998 milliseconds
20,2,5,8,100,0.0,-0.05,0,0.108,0.1,0.2,0.2,0.09,0.32,0.0,0.18,0.0,0.0,2405834 milliseconds
