n,ConditionsOfInterest,StandardValue1,StandardValue2,reps,PSE_Difference,JND_Difference,Multiplicator_PSE_Standard,Multiplicator_SD_Standard,SD_ResponseFunction,Mean_Variability_Between,SD_Variability_Between,power_Accuracy,power_Precision,power_Accuracy_Twolevel,power_Precision_Twolevel,Duration
12,2,5,8,40,-0.05,0.05,0,0.108,0.1,0.1,0.1,0.98,0.04,1.0,0.05,381210 milliseconds
14,2,5,8,40,-0.05,0.05,0,0.108,0.1,0.1,0.1,0.99,0.08,1.0,0.14,452713 milliseconds
16,2,5,8,40,-0.05,0.05,0,0.108,0.1,0.1,0.1,1.0,0.1,1.0,0.07,616620 milliseconds
18,2,5,8,40,-0.05,0.05,0,0.108,0.1,0.1,0.1,0.99,0.08,1.0,0.07,692959 milliseconds
20,2,5,8,40,-0.05,0.05,0,0.108,0.1,0.1,0.1,1.0,0.09,1.0,0.15,770435 milliseconds
10,2,5,8,40,-0.05,0.1,0,0.108,0.1,0.1,0.1,0.97,0.09,0.99,0.2,356252 milliseconds
12,2,5,8,40,-0.05,0.1,0,0.108,0.1,0.1,0.1,0.98,0.12,1.0,0.15,380856 milliseconds
14,2,5,8,40,-0.05,0.1,0,0.108,0.1,0.1,0.1,0.99,0.11,1.0,0.14,453018 milliseconds
16,2,5,8,40,-0.05,0.1,0,0.108,0.1,0.1,0.1,0.97,0.23,1.0,0.31,581388 milliseconds
18,2,5,8,40,-0.05,0.1,0,0.108,0.1,0.1,0.1,0.99,0.21,0.99,0.27,657415 milliseconds
20,2,5,8,40,-0.05,0.1,0,0.108,0.1,0.1,0.1,1.0,0.18,1.0,0.17,752237 milliseconds
10,2,5,8,40,-0.025,-0.1,0,0.108,0.1,0.1,0.1,0.49,0.06,0.47,0.11,328325 milliseconds
12,2,5,8,40,-0.025,-0.1,0,0.108,0.1,0.1,0.1,0.71,0.15,0.71,0.19,400650 milliseconds
14,2,5,8,40,-0.025,-0.1,0,0.108,0.1,0.1,0.1,0.87,0.17,0.88,0.17,455477 milliseconds
16,2,5,8,40,-0.025,-0.1,0,0.108,0.1,0.1,0.1,0.88,0.1,0.78,0.16,605664 milliseconds
18,2,5,8,40,-0.025,-0.1,0,0.108,0.1,0.1,0.1,0.88,0.2,0.86,0.2,693627 milliseconds
20,2,5,8,40,-0.025,-0.1,0,0.108,0.1,0.1,0.1,0.93,0.25,0.89,0.28,762791 milliseconds
10,2,5,8,40,-0.025,-0.05,0,0.108,0.1,0.1,0.1,0.55,0.12,0.55,0.14,328405 milliseconds
12,2,5,8,40,-0.025,-0.05,0,0.108,0.1,0.1,0.1,0.67,0.06,0.61,0.1,424158 milliseconds
14,2,5,8,40,-0.025,-0.05,0,0.108,0.1,0.1,0.1,0.8,0.06,0.79,0.09,462239 milliseconds
16,2,5,8,40,-0.025,-0.05,0,0.108,0.1,0.1,0.1,0.82,0.07,0.74,0.08,663702 milliseconds
18,2,5,8,40,-0.025,-0.05,0,0.108,0.1,0.1,0.1,0.91,0.13,0.87,0.13,704504 milliseconds
20,2,5,8,40,-0.025,-0.05,0,0.108,0.1,0.1,0.1,0.93,0.05,0.83,0.08,805033 milliseconds
10,2,5,8,40,-0.025,0.0,0,0.108,0.1,0.1,0.1,0.56,0.04,0.52,0.03,314937 milliseconds
12,2,5,8,40,-0.025,0.0,0,0.108,0.1,0.1,0.1,0.57,0.04,0.64,0.11,399150 milliseconds
14,2,5,8,40,-0.025,0.0,0,0.108,0.1,0.1,0.1,0.76,0.02,0.7,0.03,516580 milliseconds
16,2,5,8,40,-0.025,0.0,0,0.108,0.1,0.1,0.1,0.85,0.03,0.79,0.04,621074 milliseconds
18,2,5,8,40,-0.025,0.0,0,0.108,0.1,0.1,0.1,0.79,0.05,0.83,0.06,683940 milliseconds
20,2,5,8,40,-0.025,0.0,0,0.108,0.1,0.1,0.1,0.85,0.07,0.82,0.05,778884 milliseconds
10,2,5,8,40,-0.025,0.05,0,0.108,0.1,0.1,0.1,0.57,0.08,0.54,0.11,323987 milliseconds
12,2,5,8,40,-0.025,0.05,0,0.108,0.1,0.1,0.1,0.62,0.07,0.6,0.11,396587 milliseconds
14,2,5,8,40,-0.025,0.05,0,0.108,0.1,0.1,0.1,0.74,0.07,0.73,0.1,462766 milliseconds
16,2,5,8,40,-0.025,0.05,0,0.108,0.1,0.1,0.1,0.81,0.1,0.75,0.1,625757 milliseconds
18,2,5,8,40,-0.025,0.05,0,0.108,0.1,0.1,0.1,0.79,0.11,0.78,0.1,682511 milliseconds
20,2,5,8,40,-0.025,0.05,0,0.108,0.1,0.1,0.1,0.89,0.07,0.9,0.08,774318 milliseconds
10,2,5,8,40,-0.025,0.1,0,0.108,0.1,0.1,0.1,0.48,0.1,0.56,0.14,318044 milliseconds
12,2,5,8,40,-0.025,0.1,0,0.108,0.1,0.1,0.1,0.5,0.11,0.51,0.17,391013 milliseconds
14,2,5,8,40,-0.025,0.1,0,0.108,0.1,0.1,0.1,0.69,0.07,0.67,0.15,462391 milliseconds
16,2,5,8,40,-0.025,0.1,0,0.108,0.1,0.1,0.1,0.72,0.14,0.77,0.17,597699 milliseconds
18,2,5,8,40,-0.025,0.1,0,0.108,0.1,0.1,0.1,0.79,0.21,0.85,0.24,700741 milliseconds
20,2,5,8,40,-0.025,0.1,0,0.108,0.1,0.1,0.1,0.82,0.17,0.84,0.19,763417 milliseconds
10,2,5,8,40,0.0,-0.1,0,0.108,0.1,0.1,0.1,0.02,0.1,0.0,0.18,327648 milliseconds
12,2,5,8,40,0.0,-0.1,0,0.108,0.1,0.1,0.1,0.03,0.13,0.01,0.17,387773 milliseconds
14,2,5,8,40,0.0,-0.1,0,0.108,0.1,0.1,0.1,0.01,0.11,0.03,0.15,465489 milliseconds
16,2,5,8,40,0.0,-0.1,0,0.108,0.1,0.1,0.1,0.05,0.18,0.01,0.25,633056 milliseconds
18,2,5,8,40,0.0,-0.1,0,0.108,0.1,0.1,0.1,0.02,0.16,0.0,0.21,691210 milliseconds
20,2,5,8,40,0.0,-0.1,0,0.108,0.1,0.1,0.1,0.01,0.18,0.02,0.24,792508 milliseconds
10,2,5,8,40,0.0,-0.05,0,0.108,0.1,0.1,0.1,0.01,0.07,0.04,0.06,320915 milliseconds
12,2,5,8,40,0.0,-0.05,0,0.108,0.1,0.1,0.1,0.03,0.05,0.0,0.06,406954 milliseconds
14,2,5,8,40,0.0,-0.05,0,0.108,0.1,0.1,0.1,0.02,0.04,0.01,0.07,465426 milliseconds
16,2,5,8,40,0.0,-0.05,0,0.108,0.1,0.1,0.1,0.02,0.07,0.01,0.07,631332 milliseconds
18,2,5,8,40,0.0,-0.05,0,0.108,0.1,0.1,0.1,0.08,0.13,0.03,0.08,680318 milliseconds
20,2,5,8,40,0.0,-0.05,0,0.108,0.1,0.1,0.1,0.04,0.04,0.02,0.1,789307 milliseconds
10,2,5,8,40,0.0,0.0,0,0.108,0.1,0.1,0.1,0.0,0.04,0.0,0.08,321087 milliseconds
12,2,5,8,40,0.0,0.0,0,0.108,0.1,0.1,0.1,0.02,0.07,0.01,0.1,399416 milliseconds
14,2,5,8,40,0.0,0.0,0,0.108,0.1,0.1,0.1,0.01,0.01,0.01,0.04,468320 milliseconds
16,2,5,8,40,0.0,0.0,0,0.108,0.1,0.1,0.1,0.0,0.03,0.0,0.05,608823 milliseconds
18,2,5,8,40,0.0,0.0,0,0.108,0.1,0.1,0.1,0.03,0.04,0.04,0.05,697742 milliseconds
20,2,5,8,40,0.0,0.0,0,0.108,0.1,0.1,0.1,0.02,0.02,0.0,0.03,782935 milliseconds
10,2,5,8,40,0.0,0.05,0,0.108,0.1,0.1,0.1,0.01,0.05,0.01,0.09,315601 milliseconds
12,2,5,8,40,0.0,0.05,0,0.108,0.1,0.1,0.1,0.0,0.06,0.02,0.1,389025 milliseconds
14,2,5,8,40,0.0,0.05,0,0.108,0.1,0.1,0.1,0.04,0.06,0.02,0.05,452914 milliseconds
16,2,5,8,40,0.0,0.05,0,0.108,0.1,0.1,0.1,0.03,0.04,0.01,0.06,582856 milliseconds
18,2,5,8,40,0.0,0.05,0,0.108,0.1,0.1,0.1,0.03,0.05,0.01,0.08,670116 milliseconds
20,2,5,8,40,0.0,0.05,0,0.108,0.1,0.1,0.1,0.0,0.13,0.0,0.18,731326 milliseconds
10,2,5,8,40,0.0,0.1,0,0.108,0.1,0.1,0.1,0.01,0.09,0.04,0.11,315879 milliseconds
12,2,5,8,40,0.0,0.1,0,0.108,0.1,0.1,0.1,0.02,0.15,0.0,0.2,379508 milliseconds
14,2,5,8,40,0.0,0.1,0,0.108,0.1,0.1,0.1,0.02,0.15,0.01,0.17,453049 milliseconds
16,2,5,8,40,0.0,0.1,0,0.108,0.1,0.1,0.1,0.03,0.16,0.02,0.17,600908 milliseconds
18,2,5,8,40,0.0,0.1,0,0.108,0.1,0.1,0.1,0.03,0.15,0.0,0.2,669330 milliseconds
20,2,5,8,40,0.0,0.1,0,0.108,0.1,0.1,0.1,0.0,0.14,0.01,0.2,779884 milliseconds
10,2,5,8,40,0.025,-0.1,0,0.108,0.1,0.1,0.1,0.62,0.17,0.58,0.22,327436 milliseconds
12,2,5,8,40,0.025,-0.1,0,0.108,0.1,0.1,0.1,0.66,0.16,0.67,0.21,398824 milliseconds
14,2,5,8,40,0.025,-0.1,0,0.108,0.1,0.1,0.1,0.74,0.19,0.71,0.25,471839 milliseconds
16,2,5,8,40,0.025,-0.1,0,0.108,0.1,0.1,0.1,0.76,0.15,0.82,0.23,623128 milliseconds
18,2,5,8,40,0.025,-0.1,0,0.108,0.1,0.1,0.1,0.89,0.19,0.77,0.25,709724 milliseconds
20,2,5,8,40,0.025,-0.1,0,0.108,0.1,0.1,0.1,0.93,0.27,0.89,0.35,786076 milliseconds
10,2,5,8,40,0.025,-0.05,0,0.108,0.1,0.1,0.1,0.53,0.08,0.51,0.11,326487 milliseconds
12,2,5,8,40,0.025,-0.05,0,0.108,0.1,0.1,0.1,0.68,0.08,0.65,0.04,399532 milliseconds
14,2,5,8,40,0.025,-0.05,0,0.108,0.1,0.1,0.1,0.84,0.12,0.71,0.13,473379 milliseconds
16,2,5,8,40,0.025,-0.05,0,0.108,0.1,0.1,0.1,0.84,0.08,0.81,0.08,592433 milliseconds
18,2,5,8,40,0.025,-0.05,0,0.108,0.1,0.1,0.1,0.92,0.07,0.83,0.1,689558 milliseconds
20,2,5,8,40,0.025,-0.05,0,0.108,0.1,0.1,0.1,0.91,0.04,0.85,0.11,806305 milliseconds
10,2,5,8,40,0.025,0.0,0,0.108,0.1,0.1,0.1,0.55,0.06,0.56,0.08,322110 milliseconds
12,2,5,8,40,0.025,0.0,0,0.108,0.1,0.1,0.1,0.62,0.01,0.61,0.06,394046 milliseconds
14,2,5,8,40,0.025,0.0,0,0.108,0.1,0.1,0.1,0.77,0.02,0.71,0.03,464413 milliseconds
16,2,5,8,40,0.025,0.0,0,0.108,0.1,0.1,0.1,0.8,0.03,0.8,0.06,617880 milliseconds
18,2,5,8,40,0.025,0.0,0,0.108,0.1,0.1,0.1,0.9,0.03,0.79,0.04,725243 milliseconds
20,2,5,8,40,0.025,0.0,0,0.108,0.1,0.1,0.1,0.87,0.05,0.88,0.05,779788 milliseconds
10,2,5,8,40,0.025,0.05,0,0.108,0.1,0.1,0.1,0.52,0.09,0.56,0.08,320471 milliseconds
12,2,5,8,40,0.025,0.05,0,0.108,0.1,0.1,0.1,0.68,0.08,0.67,0.1,379745 milliseconds
14,2,5,8,40,0.025,0.05,0,0.108,0.1,0.1,0.1,0.72,0.12,0.75,0.11,455586 milliseconds
16,2,5,8,40,0.025,0.05,0,0.108,0.1,0.1,0.1,0.77,0.03,0.8,0.08,621945 milliseconds
18,2,5,8,40,0.025,0.05,0,0.108,0.1,0.1,0.1,0.84,0.07,0.84,0.08,662187 milliseconds
20,2,5,8,40,0.025,0.05,0,0.108,0.1,0.1,0.1,0.85,0.07,0.84,0.11,803463 milliseconds
10,2,5,8,40,0.025,0.1,0,0.108,0.1,0.1,0.1,0.55,0.19,0.55,0.22,316924 milliseconds
12,2,5,8,40,0.025,0.1,0,0.108,0.1,0.1,0.1,0.64,0.16,0.66,0.19,384422 milliseconds
14,2,5,8,40,0.025,0.1,0,0.108,0.1,0.1,0.1,0.6,0.24,0.75,0.27,462930 milliseconds
16,2,5,8,40,0.025,0.1,0,0.108,0.1,0.1,0.1,0.7,0.17,0.76,0.22,597851 milliseconds
18,2,5,8,40,0.025,0.1,0,0.108,0.1,0.1,0.1,0.78,0.19,0.8,0.18,704969 milliseconds
20,2,5,8,40,0.025,0.1,0,0.108,0.1,0.1,0.1,0.78,0.2,0.83,0.25,777741 milliseconds
10,2,5,8,40,0.05,-0.1,0,0.108,0.1,0.1,0.1,0.98,0.08,0.98,0.1,331588 milliseconds
12,2,5,8,40,0.05,-0.1,0,0.108,0.1,0.1,0.1,1.0,0.18,1.0,0.25,390240 milliseconds
14,2,5,8,40,0.05,-0.1,0,0.108,0.1,0.1,0.1,1.0,0.17,1.0,0.23,472766 milliseconds
16,2,5,8,40,0.05,-0.1,0,0.108,0.1,0.1,0.1,1.0,0.19,1.0,0.21,613100 milliseconds
18,2,5,8,40,0.05,-0.1,0,0.108,0.1,0.1,0.1,1.0,0.25,1.0,0.26,724464 milliseconds
20,2,5,8,40,0.05,-0.1,0,0.108,0.1,0.1,0.1,1.0,0.22,1.0,0.33,777157 milliseconds
