n,ConditionsOfInterest,StandardValue1,StandardValue2,reps,PSE_Difference,JND_Difference,Multiplicator_PSE_Standard,Multiplicator_SD_Standard,SD_ResponseFunction,Mean_Variability_Between,SD_Variability_Between,power_Accuracy,power_Precision,power_Accuracy_Twolevel,power_Precision_Twolevel,Duration
14,2,5,8,100,-0.05,0,0,0.108,0.1,0.1,0.1,1,0.05,1,0.05,1112253 milliseconds
16,2,5,8,100,-0.05,0,0,0.108,0.1,0.1,0.1,1,0.06,1,0.08,1226588 milliseconds
18,2,5,8,100,-0.05,0,0,0.108,0.1,0.1,0.1,1,0.01,1,0.05,1485658 milliseconds
20,2,5,8,100,-0.05,0,0,0.108,0.1,0.1,0.1,1,0.03,1,0.04,1589089 milliseconds
10,2,5,8,100,-0.05,0.05,0,0.108,0.1,0.1,0.1,1,0.07,1,0.06,777126 milliseconds
12,2,5,8,100,-0.05,0.05,0,0.108,0.1,0.1,0.1,1,0.06,1,0.11,852357 milliseconds
14,2,5,8,100,-0.05,0.05,0,0.108,0.1,0.1,0.1,1,0.09,1,0.1,1085531 milliseconds
16,2,5,8,100,-0.05,0.05,0,0.108,0.1,0.1,0.1,1,0.08,1,0.12,1282316 milliseconds
18,2,5,8,100,-0.05,0.05,0,0.108,0.1,0.1,0.1,1,0.13,1,0.18,1420930 milliseconds
20,2,5,8,100,-0.05,0.05,0,0.108,0.1,0.1,0.1,1,0.1,1,0.12,1526333 milliseconds
10,2,5,8,100,-0.05,0.1,0,0.108,0.1,0.1,0.1,0.99,0.25,1,0.39,730150 milliseconds
12,2,5,8,100,-0.05,0.1,0,0.108,0.1,0.1,0.1,1,0.22,1,0.29,909387 milliseconds
14,2,5,8,100,-0.05,0.1,0,0.108,0.1,0.1,0.1,1,0.33,1,0.45,1033589 milliseconds
16,2,5,8,100,-0.05,0.1,0,0.108,0.1,0.1,0.1,1,0.3,1,0.39,1194520 milliseconds
18,2,5,8,100,-0.05,0.1,0,0.108,0.1,0.1,0.1,1,0.34,1,0.48,1448558 milliseconds
20,2,5,8,100,-0.05,0.1,0,0.108,0.1,0.1,0.1,1,0.47,1,0.54,1589218 milliseconds
10,2,5,8,100,-0.025,-0.1,0,0.108,0.1,0.1,0.1,0.94,0.27,0.82,0.34,773538 milliseconds
12,2,5,8,100,-0.025,-0.1,0,0.108,0.1,0.1,0.1,0.99,0.32,0.95,0.44,948140 milliseconds
14,2,5,8,100,-0.025,-0.1,0,0.108,0.1,0.1,0.1,0.98,0.29,0.97,0.4,1083989 milliseconds
16,2,5,8,100,-0.025,-0.1,0,0.108,0.1,0.1,0.1,1,0.35,0.96,0.42,1337475 milliseconds
18,2,5,8,100,-0.025,-0.1,0,0.108,0.1,0.1,0.1,1,0.45,0.99,0.51,1511542 milliseconds
20,2,5,8,100,-0.025,-0.1,0,0.108,0.1,0.1,0.1,1,0.49,1,0.59,1637645 milliseconds
10,2,5,8,100,-0.025,-0.05,0,0.108,0.1,0.1,0.1,0.98,0.11,0.83,0.13,753553 milliseconds
12,2,5,8,100,-0.025,-0.05,0,0.108,0.1,0.1,0.1,0.97,0.13,0.91,0.14,903905 milliseconds
14,2,5,8,100,-0.025,-0.05,0,0.108,0.1,0.1,0.1,0.98,0.09,0.95,0.13,1107252 milliseconds
16,2,5,8,100,-0.025,-0.05,0,0.108,0.1,0.1,0.1,0.98,0.12,0.97,0.15,1280629 milliseconds
18,2,5,8,100,-0.025,-0.05,0,0.108,0.1,0.1,0.1,1,0.08,0.98,0.11,1513549 milliseconds
20,2,5,8,100,-0.025,-0.05,0,0.108,0.1,0.1,0.1,1,0.13,1,0.2,1692930 milliseconds
10,2,5,8,100,-0.025,0,0,0.108,0.1,0.1,0.1,0.94,0.07,0.79,0.08,749286 milliseconds
12,2,5,8,100,-0.025,0,0,0.108,0.1,0.1,0.1,0.96,0.06,0.93,0.05,914462 milliseconds
14,2,5,8,100,-0.025,0,0,0.108,0.1,0.1,0.1,0.99,0.02,0.94,0.05,1041976 milliseconds
16,2,5,8,100,-0.025,0,0,0.108,0.1,0.1,0.1,1,0.05,0.97,0.07,1284039 milliseconds
18,2,5,8,100,-0.025,0,0,0.108,0.1,0.1,0.1,1,0.03,1,0.05,1456504 milliseconds
20,2,5,8,100,-0.025,0,0,0.108,0.1,0.1,0.1,1,0.05,0.99,0.08,1646024 milliseconds
10,2,5,8,100,-0.025,0.05,0,0.108,0.1,0.1,0.1,0.88,0.08,0.81,0.11,726684 milliseconds
12,2,5,8,100,-0.025,0.05,0,0.108,0.1,0.1,0.1,0.92,0.11,0.82,0.13,924920 milliseconds
14,2,5,8,100,-0.025,0.05,0,0.108,0.1,0.1,0.1,0.98,0.1,0.94,0.12,1056882 milliseconds
16,2,5,8,100,-0.025,0.05,0,0.108,0.1,0.1,0.1,1,0.1,1,0.13,1248141 milliseconds
18,2,5,8,100,-0.025,0.05,0,0.108,0.1,0.1,0.1,0.97,0.11,0.98,0.15,1402664 milliseconds
20,2,5,8,100,-0.025,0.05,0,0.108,0.1,0.1,0.1,1,0.12,0.99,0.18,1589011 milliseconds
10,2,5,8,100,-0.025,0.1,0,0.108,0.1,0.1,0.1,0.89,0.17,0.8,0.23,734373 milliseconds
12,2,5,8,100,-0.025,0.1,0,0.108,0.1,0.1,0.1,0.91,0.21,0.87,0.3,850572 milliseconds
14,2,5,8,100,-0.025,0.1,0,0.108,0.1,0.1,0.1,0.95,0.29,0.95,0.34,1105790 milliseconds
16,2,5,8,100,-0.025,0.1,0,0.108,0.1,0.1,0.1,0.97,0.32,0.96,0.37,1219988 milliseconds
18,2,5,8,100,-0.025,0.1,0,0.108,0.1,0.1,0.1,0.99,0.39,0.95,0.5,1424245 milliseconds
20,2,5,8,100,-0.025,0.1,0,0.108,0.1,0.1,0.1,0.99,0.44,0.98,0.56,1514109 milliseconds
10,2,5,8,100,0,-0.1,0,0.108,0.1,0.1,0.1,0.01,0.28,0,0.36,782973 milliseconds
12,2,5,8,100,0,-0.1,0,0.108,0.1,0.1,0.1,0,0.34,0,0.43,913030 milliseconds
14,2,5,8,100,0,-0.1,0,0.108,0.1,0.1,0.1,0.03,0.4,0,0.45,1140325 milliseconds
16,2,5,8,100,0,-0.1,0,0.108,0.1,0.1,0.1,0.02,0.34,0,0.46,1290464 milliseconds
18,2,5,8,100,0,-0.1,0,0.108,0.1,0.1,0.1,0.01,0.48,0,0.54,1499076 milliseconds
20,2,5,8,100,0,-0.1,0,0.108,0.1,0.1,0.1,0.01,0.54,0,0.56,1690148 milliseconds
10,2,5,8,100,0,-0.05,0,0.108,0.1,0.1,0.1,0.03,0.09,0.01,0.1,736767 milliseconds
12,2,5,8,100,0,-0.05,0,0.108,0.1,0.1,0.1,0.02,0.1,0.02,0.1,931804 milliseconds
14,2,5,8,100,0,-0.05,0,0.108,0.1,0.1,0.1,0.07,0.12,0.01,0.11,1100254 milliseconds
16,2,5,8,100,0,-0.05,0,0.108,0.1,0.1,0.1,0.03,0.18,0,0.22,1340258 milliseconds
18,2,5,8,100,0,-0.05,0,0.108,0.1,0.1,0.1,0,0.16,0,0.17,1539944 milliseconds
20,2,5,8,100,0,-0.05,0,0.108,0.1,0.1,0.1,0.01,0.1,0,0.13,1650852 milliseconds
10,2,5,8,100,0,0,0,0.108,0.1,0.1,0.1,0.02,0.03,0.01,0.04,790549 milliseconds
12,2,5,8,100,0,0,0,0.108,0.1,0.1,0.1,0,0.03,0,0.06,879205 milliseconds
14,2,5,8,100,0,0,0,0.108,0.1,0.1,0.1,0.02,0.08,0,0.09,1101756 milliseconds
16,2,5,8,100,0,0,0,0.108,0.1,0.1,0.1,0.01,0.05,0,0.07,1286953 milliseconds
18,2,5,8,100,0,0,0,0.108,0.1,0.1,0.1,0.02,0.04,0,0.06,1466911 milliseconds
20,2,5,8,100,0,0,0,0.108,0.1,0.1,0.1,0.03,0.03,0.01,0.07,1642662 milliseconds
10,2,5,8,100,0,0.05,0,0.108,0.1,0.1,0.1,0.04,0.06,0.01,0.07,736666 milliseconds
12,2,5,8,100,0,0.05,0,0.108,0.1,0.1,0.1,0.03,0.07,0,0.1,913594 milliseconds
14,2,5,8,100,0,0.05,0,0.108,0.1,0.1,0.1,0.01,0.06,0,0.11,1117485 milliseconds
16,2,5,8,100,0,0.05,0,0.108,0.1,0.1,0.1,0.02,0.09,0,0.08,1237509 milliseconds
18,2,5,8,100,0,0.05,0,0.108,0.1,0.1,0.1,0.02,0.12,0.01,0.16,1540486 milliseconds
20,2,5,8,100,0,0.05,0,0.108,0.1,0.1,0.1,0.02,0.17,0,0.22,1651770 milliseconds
10,2,5,8,100,0,0.1,0,0.108,0.1,0.1,0.1,0.04,0.2,0.01,0.25,707638 milliseconds
12,2,5,8,100,0,0.1,0,0.108,0.1,0.1,0.1,0,0.29,0.03,0.32,892629 milliseconds
14,2,5,8,100,0,0.1,0,0.108,0.1,0.1,0.1,0.01,0.25,0,0.37,997269 milliseconds
16,2,5,8,100,0,0.1,0,0.108,0.1,0.1,0.1,0.04,0.36,0.02,0.44,1328997 milliseconds
18,2,5,8,100,0,0.1,0,0.108,0.1,0.1,0.1,0.03,0.29,0,0.48,1374936 milliseconds
20,2,5,8,100,0,0.1,0,0.108,0.1,0.1,0.1,0.05,0.38,0,0.43,1546305 milliseconds
10,2,5,8,100,0.025,-0.1,0,0.108,0.1,0.1,0.1,0.96,0.28,0.85,0.34,782758 milliseconds
12,2,5,8,100,0.025,-0.1,0,0.108,0.1,0.1,0.1,0.96,0.33,0.96,0.32,912520 milliseconds
14,2,5,8,100,0.025,-0.1,0,0.108,0.1,0.1,0.1,0.99,0.37,0.92,0.48,1094402 milliseconds
16,2,5,8,100,0.025,-0.1,0,0.108,0.1,0.1,0.1,0.98,0.42,0.94,0.48,1352002 milliseconds
18,2,5,8,100,0.025,-0.1,0,0.108,0.1,0.1,0.1,1,0.51,0.99,0.5,1530821 milliseconds
20,2,5,8,100,0.025,-0.1,0,0.108,0.1,0.1,0.1,1,0.48,1,0.54,1703232 milliseconds
10,2,5,8,100,0.025,-0.05,0,0.108,0.1,0.1,0.1,0.91,0.12,0.81,0.16,780786 milliseconds
12,2,5,8,100,0.025,-0.05,0,0.108,0.1,0.1,0.1,0.98,0.17,0.93,0.2,929645 milliseconds
14,2,5,8,100,0.025,-0.05,0,0.108,0.1,0.1,0.1,0.98,0.08,0.93,0.12,1147444 milliseconds
16,2,5,8,100,0.025,-0.05,0,0.108,0.1,0.1,0.1,1,0.09,0.99,0.15,1287521 milliseconds
18,2,5,8,100,0.025,-0.05,0,0.108,0.1,0.1,0.1,1,0.23,0.97,0.24,1548952 milliseconds
20,2,5,8,100,0.025,-0.05,0,0.108,0.1,0.1,0.1,0.99,0.14,1,0.15,1649089 milliseconds
10,2,5,8,100,0.025,0,0,0.108,0.1,0.1,0.1,0.95,0.01,0.79,0.04,766081 milliseconds
12,2,5,8,100,0.025,0,0,0.108,0.1,0.1,0.1,0.97,0.03,0.88,0.06,955180 milliseconds
14,2,5,8,100,0.025,0,0,0.108,0.1,0.1,0.1,0.98,0.03,0.93,0.03,1057099 milliseconds
16,2,5,8,100,0.025,0,0,0.108,0.1,0.1,0.1,0.99,0.04,0.94,0.04,1371966 milliseconds
18,2,5,8,100,0.025,0,0,0.108,0.1,0.1,0.1,0.99,0.08,0.99,0.09,1507394 milliseconds
20,2,5,8,100,0.025,0,0,0.108,0.1,0.1,0.1,1,0.05,0.99,0.05,1607310 milliseconds
10,2,5,8,100,0.025,0.05,0,0.108,0.1,0.1,0.1,0.92,0.09,0.76,0.09,727925 milliseconds
12,2,5,8,100,0.025,0.05,0,0.108,0.1,0.1,0.1,0.96,0.12,0.85,0.11,908299 milliseconds
14,2,5,8,100,0.025,0.05,0,0.108,0.1,0.1,0.1,0.97,0.12,0.92,0.19,1100922 milliseconds
16,2,5,8,100,0.025,0.05,0,0.108,0.1,0.1,0.1,0.99,0.09,0.95,0.14,1267777 milliseconds
18,2,5,8,100,0.025,0.05,0,0.108,0.1,0.1,0.1,1,0.11,0.98,0.12,1440290 milliseconds
20,2,5,8,100,0.025,0.05,0,0.108,0.1,0.1,0.1,1,0.14,0.99,0.14,1571758 milliseconds
10,2,5,8,100,0.025,0.1,0,0.108,0.1,0.1,0.1,0.92,0.18,0.86,0.29,739132 milliseconds
12,2,5,8,100,0.025,0.1,0,0.108,0.1,0.1,0.1,0.98,0.24,0.88,0.28,915473 milliseconds
14,2,5,8,100,0.025,0.1,0,0.108,0.1,0.1,0.1,0.97,0.3,0.96,0.35,1090235 milliseconds
16,2,5,8,100,0.025,0.1,0,0.108,0.1,0.1,0.1,0.99,0.32,0.96,0.34,1269394 milliseconds
18,2,5,8,100,0.025,0.1,0,0.108,0.1,0.1,0.1,0.99,0.33,0.98,0.44,1395242 milliseconds
20,2,5,8,100,0.025,0.1,0,0.108,0.1,0.1,0.1,1,0.36,0.99,0.45,1565942 milliseconds
10,2,5,8,100,0.05,-0.1,0,0.108,0.1,0.1,0.1,1,0.22,1,0.28,781771 milliseconds
12,2,5,8,100,0.05,-0.1,0,0.108,0.1,0.1,0.1,1,0.29,1,0.33,913441 milliseconds
14,2,5,8,100,0.05,-0.1,0,0.108,0.1,0.1,0.1,1,0.37,1,0.44,1112763 milliseconds
16,2,5,8,100,0.05,-0.1,0,0.108,0.1,0.1,0.1,1,0.36,1,0.46,1395988 milliseconds
18,2,5,8,100,0.05,-0.1,0,0.108,0.1,0.1,0.1,1,0.39,1,0.52,1603222 milliseconds
20,2,5,8,100,0.05,-0.1,0,0.108,0.1,0.1,0.1,1,0.41,1,0.51,1660247 milliseconds
10,2,5,8,100,0.05,-0.05,0,0.108,0.1,0.1,0.1,1,0.13,1,0.17,787336 milliseconds
12,2,5,8,100,0.05,-0.05,0,0.108,0.1,0.1,0.1,1,0.12,1,0.13,963102 milliseconds
14,2,5,8,100,0.05,-0.05,0,0.108,0.1,0.1,0.1,1,0.11,1,0.11,1146682 milliseconds
16,2,5,8,100,0.05,-0.05,0,0.108,0.1,0.1,0.1,1,0.15,1,0.18,1272133 milliseconds
18,2,5,8,100,0.05,-0.05,0,0.108,0.1,0.1,0.1,1,0.12,1,0.15,1553806 milliseconds
20,2,5,8,100,0.05,-0.05,0,0.108,0.1,0.1,0.1,1,0.14,1,0.18,1750431 milliseconds
10,2,5,8,100,0.05,0,0,0.108,0.1,0.1,0.1,1,0.05,1,0.04,751872 milliseconds
12,2,5,8,100,0.05,0,0,0.108,0.1,0.1,0.1,1,0.02,1,0.06,984470 milliseconds
14,2,5,8,100,0.05,0,0,0.108,0.1,0.1,0.1,1,0.05,1,0.07,1114336 milliseconds
16,2,5,8,100,0.05,0,0,0.108,0.1,0.1,0.1,1,0.04,1,0.07,1238354 milliseconds
18,2,5,8,100,0.05,0,0,0.108,0.1,0.1,0.1,1,0.04,1,0.04,1411254 milliseconds
20,2,5,8,100,0.05,0,0,0.108,0.1,0.1,0.1,1,0.07,1,0.08,1655357 milliseconds
10,2,5,8,100,0.05,0.05,0,0.108,0.1,0.1,0.1,1,0.12,1,0.18,734553 milliseconds
12,2,5,8,100,0.05,0.05,0,0.108,0.1,0.1,0.1,1,0.07,1,0.11,898236 milliseconds
14,2,5,8,100,0.05,0.05,0,0.108,0.1,0.1,0.1,1,0.1,1,0.09,1082741 milliseconds
16,2,5,8,100,0.05,0.05,0,0.108,0.1,0.1,0.1,1,0.14,1,0.19,1245715 milliseconds
18,2,5,8,100,0.05,0.05,0,0.108,0.1,0.1,0.1,1,0.15,1,0.17,1492727 milliseconds
20,2,5,8,100,0.05,0.05,0,0.108,0.1,0.1,0.1,1,0.18,1,0.16,1632539 milliseconds
10,2,5,8,100,0.05,0.1,0,0.108,0.1,0.1,0.1,1,0.22,1,0.3,746211 milliseconds
12,2,5,8,100,0.05,0.1,0,0.108,0.1,0.1,0.1,1,0.32,1,0.34,901309 milliseconds
14,2,5,8,100,0.05,0.1,0,0.108,0.1,0.1,0.1,1,0.24,1,0.37,1076548 milliseconds
16,2,5,8,100,0.05,0.1,0,0.108,0.1,0.1,0.1,1,0.34,1,0.39,1283437 milliseconds
18,2,5,8,100,0.05,0.1,0,0.108,0.1,0.1,0.1,1,0.38,1,0.42,1401667 milliseconds
20,2,5,8,100,0.05,0.1,0,0.108,0.1,0.1,0.1,1,0.45,1,0.53,1632078 milliseconds
10,2,5,8,70,-0.05,-0.1,0,0.108,0.1,0.1,0.1,1,0.17,1,0.19,529091 milliseconds
12,2,5,8,70,-0.05,-0.1,0,0.108,0.1,0.1,0.1,1,0.23,1,0.28,689033 milliseconds
14,2,5,8,70,-0.05,-0.1,0,0.108,0.1,0.1,0.1,1,0.28,1,0.4,855436 milliseconds
16,2,5,8,70,-0.05,-0.1,0,0.108,0.1,0.1,0.1,1,0.25,1,0.31,953539 milliseconds
18,2,5,8,70,-0.05,-0.1,0,0.108,0.1,0.1,0.1,1,0.33,1,0.39,1098662 milliseconds
20,2,5,8,70,-0.05,-0.1,0,0.108,0.1,0.1,0.1,1,0.26,1,0.42,1187905 milliseconds
10,2,5,8,70,-0.05,-0.05,0,0.108,0.1,0.1,0.1,1,0.11,1,0.11,489605 milliseconds
12,2,5,8,70,-0.05,-0.05,0,0.108,0.1,0.1,0.1,1,0.07,1,0.11,675704 milliseconds
14,2,5,8,70,-0.05,-0.05,0,0.108,0.1,0.1,0.1,1,0.09,1,0.11,834276 milliseconds
16,2,5,8,70,-0.05,-0.05,0,0.108,0.1,0.1,0.1,1,0.08,1,0.13,1009218 milliseconds
18,2,5,8,70,-0.05,-0.05,0,0.108,0.1,0.1,0.1,1,0.12,1,0.14,1114183 milliseconds
20,2,5,8,70,-0.05,-0.05,0,0.108,0.1,0.1,0.1,1,0.1,1,0.14,1264380 milliseconds
10,2,5,8,70,-0.05,0,0,0.108,0.1,0.1,0.1,1,0.02,1,0.05,500016 milliseconds
12,2,5,8,70,-0.05,0,0,0.108,0.1,0.1,0.1,1,0.07,1,0.1,659442 milliseconds
14,2,5,8,70,-0.05,0,0,0.108,0.1,0.1,0.1,1,0.03,1,0.03,813826 milliseconds
16,2,5,8,70,-0.05,0,0,0.108,0.1,0.1,0.1,1,0.05,1,0.02,967672 milliseconds
18,2,5,8,70,-0.05,0,0,0.108,0.1,0.1,0.1,1,0.02,1,0.05,1114299 milliseconds
20,2,5,8,70,-0.05,0,0,0.108,0.1,0.1,0.1,1,0.03,1,0.07,1317146 milliseconds
10,2,5,8,70,-0.05,0.05,0,0.108,0.1,0.1,0.1,1,0.05,1,0.1,491821 milliseconds
12,2,5,8,70,-0.05,0.05,0,0.108,0.1,0.1,0.1,1,0.1,1,0.15,648756 milliseconds
14,2,5,8,70,-0.05,0.05,0,0.108,0.1,0.1,0.1,1,0.11,1,0.11,830566 milliseconds
16,2,5,8,70,-0.05,0.05,0,0.108,0.1,0.1,0.1,1,0.11,1,0.12,925518 milliseconds
18,2,5,8,70,-0.05,0.05,0,0.108,0.1,0.1,0.1,1,0.13,1,0.17,1019140 milliseconds
20,2,5,8,70,-0.05,0.05,0,0.108,0.1,0.1,0.1,1,0.09,1,0.1,1157391 milliseconds
10,2,5,8,70,-0.05,0.1,0,0.108,0.1,0.1,0.1,1,0.1,1,0.17,508774 milliseconds
12,2,5,8,70,-0.05,0.1,0,0.108,0.1,0.1,0.1,0.99,0.2,1,0.28,650096 milliseconds
14,2,5,8,70,-0.05,0.1,0,0.108,0.1,0.1,0.1,1,0.15,1,0.32,819185 milliseconds
16,2,5,8,70,-0.05,0.1,0,0.108,0.1,0.1,0.1,1,0.21,1,0.3,938316 milliseconds
18,2,5,8,70,-0.05,0.1,0,0.108,0.1,0.1,0.1,1,0.29,1,0.3,1063190 milliseconds
20,2,5,8,70,-0.05,0.1,0,0.108,0.1,0.1,0.1,1,0.3,1,0.47,1161588 milliseconds
10,2,5,8,70,-0.025,-0.1,0,0.108,0.1,0.1,0.1,0.82,0.16,0.68,0.22,525374 milliseconds
12,2,5,8,70,-0.025,-0.1,0,0.108,0.1,0.1,0.1,0.94,0.23,0.85,0.28,690887 milliseconds
14,2,5,8,70,-0.025,-0.1,0,0.108,0.1,0.1,0.1,0.94,0.25,0.85,0.28,855013 milliseconds
16,2,5,8,70,-0.025,-0.1,0,0.108,0.1,0.1,0.1,0.97,0.36,0.95,0.47,963067 milliseconds
18,2,5,8,70,-0.025,-0.1,0,0.108,0.1,0.1,0.1,0.98,0.33,0.95,0.43,1125818 milliseconds
20,2,5,8,70,-0.025,-0.1,0,0.108,0.1,0.1,0.1,0.99,0.28,0.98,0.32,1274741 milliseconds
10,2,5,8,70,-0.025,-0.05,0,0.108,0.1,0.1,0.1,0.89,0.07,0.79,0.09,522782 milliseconds
12,2,5,8,70,-0.025,-0.05,0,0.108,0.1,0.1,0.1,0.9,0.08,0.81,0.06,679625 milliseconds
14,2,5,8,70,-0.025,-0.05,0,0.108,0.1,0.1,0.1,0.97,0.08,0.94,0.09,860250 milliseconds
16,2,5,8,70,-0.025,-0.05,0,0.108,0.1,0.1,0.1,0.97,0.14,0.93,0.16,938892 milliseconds
18,2,5,8,70,-0.025,-0.05,0,0.108,0.1,0.1,0.1,0.99,0.08,0.95,0.11,1109312 milliseconds
20,2,5,8,70,-0.025,-0.05,0,0.108,0.1,0.1,0.1,0.98,0.11,0.96,0.13,1187997 milliseconds
10,2,5,8,70,-0.025,0,0,0.108,0.1,0.1,0.1,0.81,0.04,0.79,0.09,501890 milliseconds
12,2,5,8,70,-0.025,0,0,0.108,0.1,0.1,0.1,0.88,0.07,0.87,0.05,654224 milliseconds
14,2,5,8,70,-0.025,0,0,0.108,0.1,0.1,0.1,0.95,0.04,0.86,0.05,859060 milliseconds
16,2,5,8,70,-0.025,0,0,0.108,0.1,0.1,0.1,0.98,0.03,0.93,0.06,930379 milliseconds
18,2,5,8,70,-0.025,0,0,0.108,0.1,0.1,0.1,1,0.03,0.97,0.05,1103433 milliseconds
20,2,5,8,70,-0.025,0,0,0.108,0.1,0.1,0.1,1,0.03,0.98,0.06,1220705 milliseconds
10,2,5,8,70,-0.025,0.05,0,0.108,0.1,0.1,0.1,0.73,0.07,0.62,0.13,511417 milliseconds
12,2,5,8,70,-0.025,0.05,0,0.108,0.1,0.1,0.1,0.86,0.09,0.8,0.12,667899 milliseconds
14,2,5,8,70,-0.025,0.05,0,0.108,0.1,0.1,0.1,0.92,0.09,0.86,0.1,802064 milliseconds
16,2,5,8,70,-0.025,0.05,0,0.108,0.1,0.1,0.1,0.95,0.13,0.95,0.18,925361 milliseconds
18,2,5,8,70,-0.025,0.05,0,0.108,0.1,0.1,0.1,0.98,0.08,0.98,0.08,1023941 milliseconds
20,2,5,8,70,-0.025,0.05,0,0.108,0.1,0.1,0.1,0.96,0.1,0.97,0.11,1184252 milliseconds
10,2,5,8,70,-0.025,0.1,0,0.108,0.1,0.1,0.1,0.72,0.18,0.7,0.23,488967 milliseconds
12,2,5,8,70,-0.025,0.1,0,0.108,0.1,0.1,0.1,0.71,0.22,0.75,0.22,685442 milliseconds
14,2,5,8,70,-0.025,0.1,0,0.108,0.1,0.1,0.1,0.85,0.21,0.86,0.26,810903 milliseconds
16,2,5,8,70,-0.025,0.1,0,0.108,0.1,0.1,0.1,0.9,0.32,0.91,0.35,911419 milliseconds
18,2,5,8,70,-0.025,0.1,0,0.108,0.1,0.1,0.1,0.89,0.25,0.96,0.34,1070484 milliseconds
20,2,5,8,70,-0.025,0.1,0,0.108,0.1,0.1,0.1,0.92,0.34,0.97,0.42,1228412 milliseconds
10,2,5,8,70,0,-0.1,0,0.108,0.1,0.1,0.1,0.02,0.2,0,0.27,523902 milliseconds
12,2,5,8,70,0,-0.1,0,0.108,0.1,0.1,0.1,0.02,0.19,0,0.29,672491 milliseconds
14,2,5,8,70,0,-0.1,0,0.108,0.1,0.1,0.1,0.02,0.3,0,0.32,856607 milliseconds
16,2,5,8,70,0,-0.1,0,0.108,0.1,0.1,0.1,0,0.28,0,0.38,965658 milliseconds
18,2,5,8,70,0,-0.1,0,0.108,0.1,0.1,0.1,0.01,0.37,0,0.4,1134677 milliseconds
20,2,5,8,70,0,-0.1,0,0.108,0.1,0.1,0.1,0,0.38,0.01,0.46,1270238 milliseconds
10,2,5,8,70,0,-0.05,0,0.108,0.1,0.1,0.1,0.02,0.1,0.02,0.13,512656 milliseconds
12,2,5,8,70,0,-0.05,0,0.108,0.1,0.1,0.1,0.04,0.06,0,0.1,673409 milliseconds
14,2,5,8,70,0,-0.05,0,0.108,0.1,0.1,0.1,0,0.15,0.01,0.11,840612 milliseconds
16,2,5,8,70,0,-0.05,0,0.108,0.1,0.1,0.1,0,0.07,0,0.1,994969 milliseconds
18,2,5,8,70,0,-0.05,0,0.108,0.1,0.1,0.1,0.02,0.17,0.01,0.16,1116167 milliseconds
20,2,5,8,70,0,-0.05,0,0.108,0.1,0.1,0.1,0.03,0.07,0,0.12,1280571 milliseconds
10,2,5,8,70,0,0,0,0.108,0.1,0.1,0.1,0.02,0.07,0,0.06,514272 milliseconds
12,2,5,8,70,0,0,0,0.108,0.1,0.1,0.1,0.02,0.06,0,0.05,704872 milliseconds
14,2,5,8,70,0,0,0,0.108,0.1,0.1,0.1,0.02,0.08,0.01,0.1,828212 milliseconds
16,2,5,8,70,0,0,0,0.108,0.1,0.1,0.1,0.03,0.02,0.01,0.04,984971 milliseconds
18,2,5,8,70,0,0,0,0.108,0.1,0.1,0.1,0,0.1,0,0.08,1091623 milliseconds
20,2,5,8,70,0,0,0,0.108,0.1,0.1,0.1,0.05,0.04,0.01,0.04,1198872 milliseconds
10,2,5,8,70,0,0.05,0,0.108,0.1,0.1,0.1,0.03,0.11,0.02,0.13,507016 milliseconds
12,2,5,8,70,0,0.05,0,0.108,0.1,0.1,0.1,0.05,0.07,0.03,0.11,672561 milliseconds
