n,ConditionsOfInterest,StandardValue1,StandardValue2,reps,PSE_Difference,JND_Difference,Multiplicator_PSE_Standard,Multiplicator_SD_Standard,SD_ResponseFunction,Mean_Variability_Between,SD_Variability_Between,power_Accuracy,power_Precision,power_Accuracy_Twolevel,power_Precision_Twolevel,Duration
14,2,5,8,70,0,0.05,0,0.108,0.1,0.2,0.2,0.03,0.09,0,0.07,12.99225675
16,2,5,8,70,0,0.05,0,0.108,0.1,0.2,0.2,0,0.12,0,0.11,14.94135687
18,2,5,8,70,0,0.05,0,0.108,0.1,0.2,0.2,0.04,0.04,0,0.14,17.11961027
20,2,5,8,70,0,0.05,0,0.108,0.1,0.2,0.2,0.04,0.1,0,0.11,18.46324205
10,2,5,8,70,0,0.1,0,0.108,0.1,0.2,0.2,0.01,0.12,0,0.14,9.056878936
12,2,5,8,70,0,0.1,0,0.108,0.1,0.2,0.2,0,0.16,0,0.18,10.8803625
14,2,5,8,70,0,0.1,0,0.108,0.1,0.2,0.2,0,0.16,0,0.18,12.82869225
16,2,5,8,70,0,0.1,0,0.108,0.1,0.2,0.2,0.03,0.19,0,0.23,15.33271245
18,2,5,8,70,0,0.1,0,0.108,0.1,0.2,0.2,0.01,0.19,0,0.29,17.13296338
20,2,5,8,70,0,0.1,0,0.108,0.1,0.2,0.2,0.02,0.23,0,0.4,19.03206457
10,2,5,8,70,0.025,-0.1,0,0.108,0.1,0.2,0.2,0.76,0.18,0.12,0.19,9.561849701
12,2,5,8,70,0.025,-0.1,0,0.108,0.1,0.2,0.2,0.89,0.21,0.16,0.25,11.4507633
14,2,5,8,70,0.025,-0.1,0,0.108,0.1,0.2,0.2,0.88,0.2,0.25,0.29,12.97757242
16,2,5,8,70,0.025,-0.1,0,0.108,0.1,0.2,0.2,0.96,0.21,0.24,0.27,15.49278153
18,2,5,8,70,0.025,-0.1,0,0.108,0.1,0.2,0.2,0.97,0.26,0.35,0.33,18.16347222
20,2,5,8,70,0.025,-0.1,0,0.108,0.1,0.2,0.2,0.99,0.29,0.5,0.41,19.87617228
10,2,5,8,70,0.025,-0.05,0,0.108,0.1,0.2,0.2,0.89,0.04,0.1,0.06,9.373482867
12,2,5,8,70,0.025,-0.05,0,0.108,0.1,0.2,0.2,0.89,0.04,0.19,0.04,10.71234528
14,2,5,8,70,0.025,-0.05,0,0.108,0.1,0.2,0.2,0.96,0.06,0.28,0.07,12.66841867
16,2,5,8,70,0.025,-0.05,0,0.108,0.1,0.2,0.2,0.99,0.13,0.27,0.11,15.58880387
18,2,5,8,70,0.025,-0.05,0,0.108,0.1,0.2,0.2,0.97,0.11,0.5,0.1,16.76466173
20,2,5,8,70,0.025,-0.05,0,0.108,0.1,0.2,0.2,0.99,0.06,0.44,0.1,19.15017113
10,2,5,8,70,0.025,0,0,0.108,0.1,0.2,0.2,0.87,0.04,0.15,0.02,9.267013967
12,2,5,8,70,0.025,0,0,0.108,0.1,0.2,0.2,0.96,0.03,0.21,0.03,10.96664099
14,2,5,8,70,0.025,0,0,0.108,0.1,0.2,0.2,0.95,0.06,0.25,0.04,13.47167554
16,2,5,8,70,0.025,0,0,0.108,0.1,0.2,0.2,0.99,0.04,0.29,0.06,14.82922767
18,2,5,8,70,0.025,0,0,0.108,0.1,0.2,0.2,0.98,0.03,0.36,0.03,16.89503661
20,2,5,8,70,0.025,0,0,0.108,0.1,0.2,0.2,0.97,0.06,0.44,0.03,19.08052813
10,2,5,8,70,0.025,0.05,0,0.108,0.1,0.2,0.2,0.87,0.06,0.11,0.05,9.209504867
12,2,5,8,70,0.025,0.05,0,0.108,0.1,0.2,0.2,0.94,0.07,0.16,0.11,11.16839012
14,2,5,8,70,0.025,0.05,0,0.108,0.1,0.2,0.2,0.96,0.06,0.22,0.05,12.92390333
16,2,5,8,70,0.025,0.05,0,0.108,0.1,0.2,0.2,0.97,0.07,0.34,0.03,15.13782872
18,2,5,8,70,0.025,0.05,0,0.108,0.1,0.2,0.2,0.99,0.05,0.42,0.09,17.08602703
20,2,5,8,70,0.025,0.05,0,0.108,0.1,0.2,0.2,0.99,0.06,0.43,0.05,19.055615
10,2,5,8,70,0.025,0.1,0,0.108,0.1,0.2,0.2,0.8,0.17,0.15,0.1,9.010203016
12,2,5,8,70,0.025,0.1,0,0.108,0.1,0.2,0.2,0.81,0.11,0.19,0.18,10.594311
14,2,5,8,70,0.025,0.1,0,0.108,0.1,0.2,0.2,0.93,0.17,0.3,0.22,12.8233415
16,2,5,8,70,0.025,0.1,0,0.108,0.1,0.2,0.2,0.97,0.21,0.26,0.24,15.54485586
18,2,5,8,70,0.025,0.1,0,0.108,0.1,0.2,0.2,0.99,0.17,0.36,0.22,16.48385303
20,2,5,8,70,0.025,0.1,0,0.108,0.1,0.2,0.2,0.97,0.27,0.45,0.27,19.70003192
10,2,5,8,70,0.05,-0.1,0,0.108,0.1,0.2,0.2,0.98,0.13,0.9,0.22,10.03265272
12,2,5,8,70,0.05,-0.1,0,0.108,0.1,0.2,0.2,0.99,0.26,0.97,0.25,11.54638185
14,2,5,8,70,0.05,-0.1,0,0.108,0.1,0.2,0.2,1,0.15,0.99,0.2,14.08185685
16,2,5,8,70,0.05,-0.1,0,0.108,0.1,0.2,0.2,1,0.24,1,0.3,15.72946325
18,2,5,8,70,0.05,-0.1,0,0.108,0.1,0.2,0.2,1,0.28,0.99,0.36,17.14236572
20,2,5,8,70,0.05,-0.1,0,0.108,0.1,0.2,0.2,1,0.27,1,0.34,20.37922212
10,2,5,8,70,0.05,-0.05,0,0.108,0.1,0.2,0.2,1,0.03,0.9,0.04,9.36904875
12,2,5,8,70,0.05,-0.05,0,0.108,0.1,0.2,0.2,1,0.09,0.98,0.05,12.27016503
14,2,5,8,70,0.05,-0.05,0,0.108,0.1,0.2,0.2,1,0.07,0.98,0.07,13.45250758
16,2,5,8,70,0.05,-0.05,0,0.108,0.1,0.2,0.2,1,0.12,1,0.1,15.39932253
18,2,5,8,70,0.05,-0.05,0,0.108,0.1,0.2,0.2,1,0.13,1,0.09,18.86699068
20,2,5,8,70,0.05,-0.05,0,0.108,0.1,0.2,0.2,1,0.12,0.99,0.09,20.12737598
10,2,5,8,70,0.05,0,0,0.108,0.1,0.2,0.2,1,0.07,0.88,0.03,9.236260502
12,2,5,8,70,0.05,0,0,0.108,0.1,0.2,0.2,1,0.05,0.96,0.07,11.39514391
14,2,5,8,70,0.05,0,0,0.108,0.1,0.2,0.2,1,0.06,0.98,0.03,13.69437667
16,2,5,8,70,0.05,0,0,0.108,0.1,0.2,0.2,1,0.03,0.99,0.02,16.29180448
18,2,5,8,70,0.05,0,0,0.108,0.1,0.2,0.2,1,0.01,1,0.02,17.0792718
20,2,5,8,70,0.05,0,0,0.108,0.1,0.2,0.2,1,0.03,1,0.05,19.63758213
10,2,5,8,70,0.05,0.05,0,0.108,0.1,0.2,0.2,1,0.08,0.85,0.06,9.493256402
12,2,5,8,70,0.05,0.05,0,0.108,0.1,0.2,0.2,1,0.06,0.99,0.07,11.39870232
14,2,5,8,70,0.05,0.05,0,0.108,0.1,0.2,0.2,1,0.07,0.99,0.07,12.96414437
16,2,5,8,70,0.05,0.05,0,0.108,0.1,0.2,0.2,1,0.06,0.98,0.05,15.26391047
18,2,5,8,70,0.05,0.05,0,0.108,0.1,0.2,0.2,1,0.07,1,0.05,17.27712644
20,2,5,8,70,0.05,0.05,0,0.108,0.1,0.2,0.2,1,0.03,0.98,0.04,19.75534695
10,2,5,8,70,0.05,0.1,0,0.108,0.1,0.2,0.2,1,0.09,0.89,0.12,8.917416433
12,2,5,8,70,0.05,0.1,0,0.108,0.1,0.2,0.2,1,0.17,0.94,0.21,10.85452325
14,2,5,8,70,0.05,0.1,0,0.108,0.1,0.2,0.2,1,0.27,1,0.23,13.22168882
16,2,5,8,70,0.05,0.1,0,0.108,0.1,0.2,0.2,1,0.21,0.98,0.2,14.36251648
18,2,5,8,70,0.05,0.1,0,0.108,0.1,0.2,0.2,1,0.21,0.99,0.2,17.16990052
20,2,5,8,70,0.05,0.1,0,0.108,0.1,0.2,0.2,1,0.14,0.99,0.2,19.27697477
10,2,5,8,100,-0.05,-0.1,0,0.108,0.1,0.2,0.2,1,0.2,0.98,0.26,12.69439487
12,2,5,8,100,-0.05,-0.1,0,0.108,0.1,0.2,0.2,1,0.23,1,0.39,15.08313447
14,2,5,8,100,-0.05,-0.1,0,0.108,0.1,0.2,0.2,1,0.34,1,0.32,17.883711
16,2,5,8,100,-0.05,-0.1,0,0.108,0.1,0.2,0.2,1,0.29,0.99,0.32,20.60055258
18,2,5,8,100,-0.05,-0.1,0,0.108,0.1,0.2,0.2,1,0.33,1,0.49,23.54001105
20,2,5,8,100,-0.05,-0.1,0,0.108,0.1,0.2,0.2,1,0.29,1,0.43,28.9085303
10,2,5,8,100,-0.05,-0.05,0,0.108,0.1,0.2,0.2,1,0.1,0.94,0.07,12.66266863
12,2,5,8,100,-0.05,-0.05,0,0.108,0.1,0.2,0.2,1,0.06,0.99,0.12,15.04328292
14,2,5,8,100,-0.05,-0.05,0,0.108,0.1,0.2,0.2,1,0.07,1,0.07,17.96243984
16,2,5,8,100,-0.05,-0.05,0,0.108,0.1,0.2,0.2,1,0.17,1,0.1,20.27875788
18,2,5,8,100,-0.05,-0.05,0,0.108,0.1,0.2,0.2,1,0.13,1,0.12,24.06709037
20,2,5,8,100,-0.05,-0.05,0,0.108,0.1,0.2,0.2,1,0.09,0.98,0.08,26.69498765
10,2,5,8,100,-0.05,0,0,0.108,0.1,0.2,0.2,1,0.03,0.95,0.02,12.12851805
12,2,5,8,100,-0.05,0,0,0.108,0.1,0.2,0.2,1,0.04,0.99,0.02,15.0902587
14,2,5,8,100,-0.05,0,0,0.108,0.1,0.2,0.2,1,0.04,0.99,0.02,17.92442828
16,2,5,8,100,-0.05,0,0,0.108,0.1,0.2,0.2,1,0.06,1,0.04,20.40446804
18,2,5,8,100,-0.05,0,0,0.108,0.1,0.2,0.2,1,0.04,1,0.03,24.04864148
20,2,5,8,100,-0.05,0,0,0.108,0.1,0.2,0.2,1,0.05,0.99,0.04,26.79748938
10,2,5,8,100,-0.05,0.05,0,0.108,0.1,0.2,0.2,1,0.11,0.95,0.15,12.38915107
12,2,5,8,100,-0.05,0.05,0,0.108,0.1,0.2,0.2,0.99,0.08,0.97,0.11,15.43477975
14,2,5,8,100,-0.05,0.05,0,0.108,0.1,0.2,0.2,1,0.07,1,0.14,18.09264655
16,2,5,8,100,-0.05,0.05,0,0.108,0.1,0.2,0.2,1,0.08,0.99,0.14,21.10314475
18,2,5,8,100,-0.05,0.05,0,0.108,0.1,0.2,0.2,1,0.16,0.99,0.16,24.7622058
20,2,5,8,100,-0.05,0.05,0,0.108,0.1,0.2,0.2,1,0.06,1,0.08,27.1037338
10,2,5,8,100,-0.05,0.1,0,0.108,0.1,0.2,0.2,1,0.19,0.9,0.16,12.40173111
12,2,5,8,100,-0.05,0.1,0,0.108,0.1,0.2,0.2,1,0.22,0.97,0.21,14.79394148
14,2,5,8,100,-0.05,0.1,0,0.108,0.1,0.2,0.2,1,0.17,1,0.21,17.79186285
16,2,5,8,100,-0.05,0.1,0,0.108,0.1,0.2,0.2,1,0.26,1,0.36,22.28768033
18,2,5,8,100,-0.05,0.1,0,0.108,0.1,0.2,0.2,1,0.41,0.98,0.42,23.49840016
20,2,5,8,100,-0.05,0.1,0,0.108,0.1,0.2,0.2,1,0.35,1,0.39,27.2802355
10,2,5,8,100,-0.025,-0.1,0,0.108,0.1,0.2,0.2,0.94,0.25,0.25,0.29,12.79672848
12,2,5,8,100,-0.025,-0.1,0,0.108,0.1,0.2,0.2,0.97,0.25,0.17,0.32,14.96697608
14,2,5,8,100,-0.025,-0.1,0,0.108,0.1,0.2,0.2,0.99,0.33,0.31,0.39,17.23541325
16,2,5,8,100,-0.025,-0.1,0,0.108,0.1,0.2,0.2,1,0.33,0.36,0.38,20.07472448
18,2,5,8,100,-0.025,-0.1,0,0.108,0.1,0.2,0.2,1,0.29,0.53,0.32,22.6473881
20,2,5,8,100,-0.025,-0.1,0,0.108,0.1,0.2,0.2,1,0.43,0.61,0.49,26.1389155
10,2,5,8,100,-0.025,-0.05,0,0.108,0.1,0.2,0.2,0.94,0.11,0.15,0.08,12.34811965
12,2,5,8,100,-0.025,-0.05,0,0.108,0.1,0.2,0.2,0.99,0.06,0.18,0.08,14.72686725
14,2,5,8,100,-0.025,-0.05,0,0.108,0.1,0.2,0.2,1,0.08,0.34,0.07,17.14709677
16,2,5,8,100,-0.025,-0.05,0,0.108,0.1,0.2,0.2,1,0.14,0.4,0.16,20.14160697
18,2,5,8,100,-0.025,-0.05,0,0.108,0.1,0.2,0.2,1,0.1,0.49,0.11,22.74436925
20,2,5,8,100,-0.025,-0.05,0,0.108,0.1,0.2,0.2,1,0.1,0.56,0.15,25.62347991
10,2,5,8,100,-0.025,0,0,0.108,0.1,0.2,0.2,0.95,0.05,0.18,0.04,12.6300921
12,2,5,8,100,-0.025,0,0,0.108,0.1,0.2,0.2,0.99,0.05,0.23,0.05,14.37760418
14,2,5,8,100,-0.025,0,0,0.108,0.1,0.2,0.2,0.98,0.05,0.31,0.04,17.59389253
16,2,5,8,100,-0.025,0,0,0.108,0.1,0.2,0.2,0.99,0.03,0.39,0.05,19.94631927
18,2,5,8,100,-0.025,0,0,0.108,0.1,0.2,0.2,0.99,0.07,0.49,0.07,22.86337295
20,2,5,8,100,-0.025,0,0,0.108,0.1,0.2,0.2,0.99,0.02,0.5,0.04,26.79768442
10,2,5,8,100,-0.025,0.05,0,0.108,0.1,0.2,0.2,0.81,0.05,0.18,0.06,11.94024532
12,2,5,8,100,-0.025,0.05,0,0.108,0.1,0.2,0.2,0.93,0.06,0.25,0.08,14.7128953
14,2,5,8,100,-0.025,0.05,0,0.108,0.1,0.2,0.2,0.91,0.11,0.25,0.14,17.24316367
16,2,5,8,100,-0.025,0.05,0,0.108,0.1,0.2,0.2,0.97,0.07,0.34,0.08,20.05756642
18,2,5,8,100,-0.025,0.05,0,0.108,0.1,0.2,0.2,1,0.14,0.52,0.14,22.08608605
20,2,5,8,100,-0.025,0.05,0,0.108,0.1,0.2,0.2,0.98,0.15,0.61,0.15,25.22964675
10,2,5,8,100,-0.025,0.1,0,0.108,0.1,0.2,0.2,0.84,0.2,0.18,0.21,11.65192853
12,2,5,8,100,-0.025,0.1,0,0.108,0.1,0.2,0.2,0.89,0.15,0.21,0.3,14.30706847
14,2,5,8,100,-0.025,0.1,0,0.108,0.1,0.2,0.2,0.93,0.31,0.25,0.41,17.3079617
16,2,5,8,100,-0.025,0.1,0,0.108,0.1,0.2,0.2,0.93,0.26,0.4,0.29,20.44381262
18,2,5,8,100,-0.025,0.1,0,0.108,0.1,0.2,0.2,0.96,0.34,0.46,0.4,22.84866703
20,2,5,8,100,-0.025,0.1,0,0.108,0.1,0.2,0.2,0.97,0.33,0.59,0.41,25.84656593
10,2,5,8,100,0,-0.1,0,0.108,0.1,0.2,0.2,0,0.19,0,0.25,12.50221985
12,2,5,8,100,0,-0.1,0,0.108,0.1,0.2,0.2,0.02,0.26,0,0.28,15.53602642
14,2,5,8,100,0,-0.1,0,0.108,0.1,0.2,0.2,0.02,0.34,0,0.35,17.35190368
16,2,5,8,100,0,-0.1,0,0.108,0.1,0.2,0.2,0.04,0.32,0,0.43,20.29467388
18,2,5,8,100,0,-0.1,0,0.108,0.1,0.2,0.2,0.01,0.37,0,0.44,22.18571653
20,2,5,8,100,0,-0.1,0,0.108,0.1,0.2,0.2,0.03,0.38,0,0.46,25.75401123
10,2,5,8,100,0,-0.05,0,0.108,0.1,0.2,0.2,0.01,0.05,0,0.07,12.3495697
12,2,5,8,100,0,-0.05,0,0.108,0.1,0.2,0.2,0,0.12,0,0.12,14.54845145
14,2,5,8,100,0,-0.05,0,0.108,0.1,0.2,0.2,0.01,0.03,0,0.13,17.25674558
16,2,5,8,100,0,-0.05,0,0.108,0.1,0.2,0.2,0.01,0.03,0,0.08,19.85471992
18,2,5,8,100,0,-0.05,0,0.108,0.1,0.2,0.2,0.02,0.05,0,0.06,22.65806692
20,2,5,8,100,0,-0.05,0,0.108,0.1,0.2,0.2,0.05,0.15,0,0.1,25.99247667
10,2,5,8,100,0,0,0,0.108,0.1,0.2,0.2,0.02,0.02,0,0.05,12.54604742
12,2,5,8,100,0,0,0,0.108,0.1,0.2,0.2,0.03,0.01,0,0.05,14.69982093
14,2,5,8,100,0,0,0,0.108,0.1,0.2,0.2,0.01,0.03,0,0.01,16.92427957
16,2,5,8,100,0,0,0,0.108,0.1,0.2,0.2,0.02,0.07,0,0.09,20.1828461
18,2,5,8,100,0,0,0,0.108,0.1,0.2,0.2,0.01,0.07,0,0.02,22.43031487
20,2,5,8,100,0,0,0,0.108,0.1,0.2,0.2,0.03,0.08,0,0.08,24.9490376
10,2,5,8,100,0,0.05,0,0.108,0.1,0.2,0.2,0.02,0.05,0,0.07,12.23610625
12,2,5,8,100,0,0.05,0,0.108,0.1,0.2,0.2,0.01,0.08,0,0.11,14.96671812
14,2,5,8,100,0,0.05,0,0.108,0.1,0.2,0.2,0.02,0.07,0,0.11,17.4000547
16,2,5,8,100,0,0.05,0,0.108,0.1,0.2,0.2,0.02,0.17,0,0.12,19.7806276
18,2,5,8,100,0,0.05,0,0.108,0.1,0.2,0.2,0.05,0.14,0,0.19,22.52290528
20,2,5,8,100,0,0.05,0,0.108,0.1,0.2,0.2,0.01,0.1,0,0.08,25.17402962
10,2,5,8,100,0,0.1,0,0.108,0.1,0.2,0.2,0,0.2,0,0.18,12.02593143
12,2,5,8,100,0,0.1,0,0.108,0.1,0.2,0.2,0.03,0.19,0,0.27,14.88195966
14,2,5,8,100,0,0.1,0,0.108,0.1,0.2,0.2,0.02,0.23,0,0.29,17.51911595
16,2,5,8,100,0,0.1,0,0.108,0.1,0.2,0.2,0.05,0.18,0,0.3,19.30944558
18,2,5,8,100,0,0.1,0,0.108,0.1,0.2,0.2,0.05,0.2,0,0.34,22.50406932
20,2,5,8,100,0,0.1,0,0.108,0.1,0.2,0.2,0.02,0.35,0,0.37,26.07464533
10,2,5,8,100,0.025,-0.1,0,0.108,0.1,0.2,0.2,0.87,0.16,0.17,0.2,12.83494918
12,2,5,8,100,0.025,-0.1,0,0.108,0.1,0.2,0.2,0.95,0.24,0.12,0.27,14.9789158
14,2,5,8,100,0.025,-0.1,0,0.108,0.1,0.2,0.2,0.91,0.4,0.28,0.43,17.25125705
16,2,5,8,100,0.025,-0.1,0,0.108,0.1,0.2,0.2,0.96,0.31,0.27,0.46,20.905953
18,2,5,8,100,0.025,-0.1,0,0.108,0.1,0.2,0.2,0.99,0.37,0.53,0.4,23.17133394
20,2,5,8,100,0.025,-0.1,0,0.108,0.1,0.2,0.2,0.98,0.35,0.58,0.49,26.64080724
10,2,5,8,100,0.025,-0.05,0,0.108,0.1,0.2,0.2,0.91,0.08,0.14,0.07,11.98199335
12,2,5,8,100,0.025,-0.05,0,0.108,0.1,0.2,0.2,0.95,0.11,0.23,0.08,14.29359578
14,2,5,8,100,0.025,-0.05,0,0.108,0.1,0.2,0.2,0.99,0.09,0.18,0.15,16.97426147
16,2,5,8,100,0.025,-0.05,0,0.108,0.1,0.2,0.2,0.97,0.17,0.34,0.21,20.06081783
18,2,5,8,100,0.025,-0.05,0,0.108,0.1,0.2,0.2,0.99,0.1,0.42,0.13,22.65488865
20,2,5,8,100,0.025,-0.05,0,0.108,0.1,0.2,0.2,1,0.12,0.59,0.18,27.15828008
10,2,5,8,100,0.025,0,0,0.108,0.1,0.2,0.2,0.93,0.1,0.12,0.02,11.6451477
12,2,5,8,100,0.025,0,0,0.108,0.1,0.2,0.2,0.96,0.03,0.23,0.07,15.06406628
14,2,5,8,100,0.025,0,0,0.108,0.1,0.2,0.2,0.99,0.06,0.24,0.04,16.92154782
16,2,5,8,100,0.025,0,0,0.108,0.1,0.2,0.2,1,0.06,0.41,0.07,19.87699207
18,2,5,8,100,0.025,0,0,0.108,0.1,0.2,0.2,1,0.03,0.38,0.04,23.38374895
20,2,5,8,100,0.025,0,0,0.108,0.1,0.2,0.2,1,0.06,0.53,0.04,25.61255405
10,2,5,8,100,0.025,0.05,0,0.108,0.1,0.2,0.2,0.9,0.09,0.14,0.12,11.99112132
12,2,5,8,100,0.025,0.05,0,0.108,0.1,0.2,0.2,0.97,0.04,0.15,0.08,13.7112251
14,2,5,8,100,0.025,0.05,0,0.108,0.1,0.2,0.2,0.97,0.13,0.19,0.15,17.25102752
16,2,5,8,100,0.025,0.05,0,0.108,0.1,0.2,0.2,1,0.1,0.3,0.14,19.83403993
18,2,5,8,100,0.025,0.05,0,0.108,0.1,0.2,0.2,1,0.13,0.42,0.1,22.27430909
20,2,5,8,100,0.025,0.05,0,0.108,0.1,0.2,0.2,1,0.08,0.48,0.1,27.02587878
10,2,5,8,100,0.025,0.1,0,0.108,0.1,0.2,0.2,0.87,0.19,0.11,0.24,12.16577128
12,2,5,8,100,0.025,0.1,0,0.108,0.1,0.2,0.2,0.95,0.18,0.21,0.2,14.26695655
14,2,5,8,100,0.025,0.1,0,0.108,0.1,0.2,0.2,0.99,0.26,0.27,0.34,16.34824542
16,2,5,8,100,0.025,0.1,0,0.108,0.1,0.2,0.2,0.99,0.35,0.38,0.34,19.91617147
18,2,5,8,100,0.025,0.1,0,0.108,0.1,0.2,0.2,0.99,0.31,0.39,0.38,22.69551407
20,2,5,8,100,0.025,0.1,0,0.108,0.1,0.2,0.2,0.99,0.29,0.51,0.3,25.97769115
10,2,5,8,100,0.05,-0.1,0,0.108,0.1,0.2,0.2,0.99,0.22,0.95,0.23,12.4675701
12,2,5,8,100,0.05,-0.1,0,0.108,0.1,0.2,0.2,1,0.25,0.98,0.29,15.43269538
14,2,5,8,100,0.05,-0.1,0,0.108,0.1,0.2,0.2,1,0.27,0.99,0.34,18.31012105
16,2,5,8,100,0.05,-0.1,0,0.108,0.1,0.2,0.2,1,0.31,1,0.38,20.70403761
18,2,5,8,100,0.05,-0.1,0,0.108,0.1,0.2,0.2,1,0.39,1,0.45,24.04245464
20,2,5,8,100,0.05,-0.1,0,0.108,0.1,0.2,0.2,1,0.46,1,0.48,28.16222003
10,2,5,8,100,0.05,-0.05,0,0.108,0.1,0.2,0.2,1,0.09,0.96,0.11,12.01908587
12,2,5,8,100,0.05,-0.05,0,0.108,0.1,0.2,0.2,1,0.09,0.98,0.11,14.98136157
14,2,5,8,100,0.05,-0.05,0,0.108,0.1,0.2,0.2,1,0.12,1,0.12,18.43987803
16,2,5,8,100,0.05,-0.05,0,0.108,0.1,0.2,0.2,1,0.1,1,0.16,21.70392003
18,2,5,8,100,0.05,-0.05,0,0.108,0.1,0.2,0.2,1,0.13,1,0.09,24.27433773
20,2,5,8,100,0.05,-0.05,0,0.108,0.1,0.2,0.2,1,0.08,1,0.11,27.59450968
10,2,5,8,100,0.05,0,0,0.108,0.1,0.2,0.2,1,0.05,0.9,0.04,12.15296776
12,2,5,8,100,0.05,0,0,0.108,0.1,0.2,0.2,1,0.07,0.99,0.04,15.4542883
14,2,5,8,100,0.05,0,0,0.108,0.1,0.2,0.2,1,0.04,1,0.05,17.428462
16,2,5,8,100,0.05,0,0,0.108,0.1,0.2,0.2,1,0.03,1,0.06,20.8966882
18,2,5,8,100,0.05,0,0,0.108,0.1,0.2,0.2,1,0.08,1,0.06,27.29095332
20,2,5,8,100,0.05,0,0,0.108,0.1,0.2,0.2,1,0.05,1,0.04,12.24898075
10,2,5,8,100,0.05,0.05,0,0.108,0.1,0.2,0.2,1,0.1,0.92,0.06,12.28785965
12,2,5,8,100,0.05,0.05,0,0.108,0.1,0.2,0.2,1,0.06,0.98,0.14,15.38814946
14,2,5,8,100,0.05,0.05,0,0.108,0.1,0.2,0.2,1,0.09,1,0.12,18.25537052
16,2,5,8,100,0.05,0.05,0,0.108,0.1,0.2,0.2,1,0.12,1,0.09,20.87220942
18,2,5,8,100,0.05,0.05,0,0.108,0.1,0.2,0.2,1,0.11,1,0.13,23.68689137
20,2,5,8,100,0.05,0.05,0,0.108,0.1,0.2,0.2,1,0.11,1,0.11,26.70532984
10,2,5,8,100,0.05,0.1,0,0.108,0.1,0.2,0.2,1,0.2,0.92,0.18,12.29787928
12,2,5,8,100,0.05,0.1,0,0.108,0.1,0.2,0.2,1,0.24,0.98,0.27,15.28004773
14,2,5,8,100,0.05,0.1,0,0.108,0.1,0.2,0.2,1,0.2,0.99,0.22,17.76008887
16,2,5,8,100,0.05,0.1,0,0.108,0.1,0.2,0.2,1,0.31,1,0.38,20.6765665
18,2,5,8,100,0.05,0.1,0,0.108,0.1,0.2,0.2,1,0.26,1,0.29,23.36784338
20,2,5,8,100,0.05,0.1,0,0.108,0.1,0.2,0.2,1,0.32,1,0.43,26.90544843
