iteration,reps,n,label,AIC,Pvalues_Accuracy,Pvalues_Interaction,Duration,Coefficients_Accuracy,Coefficients_Interaction,ConditionsOfInterest,StandardValue1,StandardValue2,PSE_Difference,JND_Difference,Multiplicator_PSE_Standard,Multiplicator_SD_Standard,SD_ResponseFunction,Mean_Variability_Between,SD_Variability_Between,Program,Duration_SimulateDataset
4,30,10,JuliaAIC_bobyqa_AGP1,922.2434435898874,0.12598899025136945,0.8997930433520624,0.643,-0.3459821485937748,-0.022530781263394268,2,5,8,0.025,0.05,0,0.108,0.1,0.1,0.1,Julia,0.007979154586791992
4,30,10,JuliaLRT,0.0,0.0,0.9224370809787713,0.0,0.0,0.0,2,5,8,0.025,0.05,0,0.108,0.1,0.1,0.1,Julia,0.007979154586791992
5,30,10,NelderMead_nAGQ0,1008.140178511758,0.062482044630026476,0.5934659076520699,5.037529945373535,-0.32285112149899425,0.10998315550932519,2,5,8,0.025,0.05,0,0.108,0.1,0.1,0.1,R,0.008975982666015625
5,30,10,NelderMead_nAGQ1,1008.1148862724208,0.06453780295816616,0.692845226475783,10.453082799911499,-0.32516552239359087,0.11395665646431043,2,5,8,0.025,0.05,0,0.108,0.1,0.1,0.1,R,0.008975982666015625
5,30,10,Bobyqa_nAGQ0,1008.140178511758,0.062482044630026476,0.5934659076520699,4.830050945281982,-0.32285112149899425,0.10998315550932519,2,5,8,0.025,0.05,0,0.108,0.1,0.1,0.1,R,0.008975982666015625
5,30,10,Bobyqa_nAGQ1,1008.1148861001313,0.06452867828343836,0.6929240690572713,6.942471981048584,-0.32516877616837997,0.11392630977605607,2,5,8,0.025,0.05,0,0.108,0.1,0.1,0.1,R,0.008975982666015625
5,30,10,nloptwrap_nAGQ0,1008.1589447196487,0.06551522540905316,0.5715019191766623,0.8516738414764404,-0.3225974125113856,0.11561357949155372,2,5,8,0.025,0.05,0,0.108,0.1,0.1,0.1,R,0.008975982666015625
5,30,10,nloptwrap_nAGQ1,1008.1342312719567,0.06517704405351273,0.6779464403843971,2.008626937866211,-0.32792687201880805,0.12005948983044819,2,5,8,0.025,0.05,0,0.108,0.1,0.1,0.1,R,0.008975982666015625
5,30,10,R: LRT,0.0,0.0,1.0401690006256104,1.0401690006256104,0.0,0.0,2,5,8,0.025,0.05,0,0.108,0.1,0.1,0.1,R,0.008975982666015625
5,30,10,JuliaAIC_NeldMeader_AGP0,1008.0574218616962,0.06803815085465817,0.5751564232534306,9.302,-0.3216935188831132,0.11543638945724814,2,5,8,0.025,0.05,0,0.108,0.1,0.1,0.1,Julia,0.008975982666015625
5,30,10,JuliaAIC_bobyqa_AGP0,1008.057421956018,0.06804347336836336,0.5751205842141361,0.609,-0.33861441709065043,0.03240982145599979,2,5,8,0.025,0.05,0,0.108,0.1,0.1,0.1,Julia,0.008975982666015625
5,30,10,JuliaAIC_NeldMeader_AGP1,1008.1724286394883,0.05117216006583199,0.875294070783954,12.193,-0.3248111425487059,0.11620170857391736,2,5,8,0.025,0.05,0,0.108,0.1,0.1,0.1,Julia,0.008975982666015625
5,30,10,JuliaAIC_bobyqa_AGP1,1008.0367538880269,0.06530398578057152,0.5733967285476688,3.375,-0.3216906250440314,0.11544715690230839,2,5,8,0.025,0.05,0,0.108,0.1,0.1,0.1,Julia,0.008975982666015625
5,30,10,JuliaLRT,0.0,0.0,0.6845288118532341,0.0,0.0,0.0,2,5,8,0.025,0.05,0,0.108,0.1,0.1,0.1,Julia,0.008975982666015625
6,30,10,NelderMead_nAGQ0,943.0346647313771,0.39616690285519535,0.05605526707658224,2.7765450477600098,-0.15210764724608736,-0.3290562625512975,2,5,8,0.025,0.05,0,0.108,0.1,0.1,0.1,R,0.007977962493896484
6,30,10,NelderMead_nAGQ1,943.0254818089423,0.44091070131231447,0.2951930210369112,9.021292924880981,-0.15364623588064252,-0.3333263842640056,2,5,8,0.025,0.05,0,0.108,0.1,0.1,0.1,R,0.007977962493896484
6,30,10,Bobyqa_nAGQ0,943.0346647313771,0.39616690285519535,0.05605526707658224,2.9221560955047607,-0.15210764724608736,-0.3290562625512975,2,5,8,0.025,0.05,0,0.108,0.1,0.1,0.1,R,0.007977962493896484
6,30,10,Bobyqa_nAGQ1,943.0253763626326,0.4411831778969104,0.2940483951621701,5.831745147705078,-0.15361815512525256,-0.3341298847253431,2,5,8,0.025,0.05,0,0.108,0.1,0.1,0.1,R,0.007977962493896484
6,30,10,nloptwrap_nAGQ0,943.0350466552554,0.3948397998097129,0.0568133189613631,0.9035830497741699,-0.1525084948335024,-0.328040362468173,2,5,8,0.025,0.05,0,0.108,0.1,0.1,0.1,R,0.007977962493896484
6,30,10,nloptwrap_nAGQ1,943.0347106782457,0.4445288107231613,0.3022373264585832,1.9816761016845703,-0.1525084948335024,-0.328040362468173,2,5,8,0.025,0.05,0,0.108,0.1,0.1,0.1,R,0.007977962493896484
6,30,10,R: LRT,0.0,0.0,0.6502840518951416,0.6502840518951416,0.0,0.0,2,5,8,0.025,0.05,0,0.108,0.1,0.1,0.1,R,0.007977962493896484
6,30,10,JuliaAIC_NeldMeader_AGP0,943.0346595610067,0.39615624708881003,0.056060893706880915,5.282,-0.152110739435015,-0.3290488415911865,2,5,8,0.025,0.05,0,0.108,0.1,0.1,0.1,Julia,0.007977962493896484
6,30,10,JuliaAIC_bobyqa_AGP0,943.0346596195127,0.39613760123160674,0.05607501725258081,0.442,-0.15327499972351327,-0.3345203747783984,2,5,8,0.025,0.05,0,0.108,0.1,0.1,0.1,Julia,0.007977962493896484
6,30,10,JuliaAIC_NeldMeader_AGP1,943.0246533034127,0.39414669800791413,0.0523887245767443,49.095,-0.1535710213623952,-0.33474679548252534,2,5,8,0.025,0.05,0,0.108,0.1,0.1,0.1,Julia,0.007977962493896484
6,30,10,JuliaAIC_bobyqa_AGP1,943.0248270704514,0.39293425322741293,0.05223285039356145,0.937,-0.1521143478642746,-0.3290292442295651,2,5,8,0.025,0.05,0,0.108,0.1,0.1,0.1,Julia,0.007977962493896484
6,30,10,JuliaLRT,0.0,0.0,0.2978823978929607,0.0,0.0,0.0,2,5,8,0.025,0.05,0,0.108,0.1,0.1,0.1,Julia,0.007977962493896484
7,30,10,NelderMead_nAGQ0,969.8910140286231,0.008649609061109158,0.07776848317279168,1.9079291820526123,-0.5914147880752074,-0.4058320932535691,2,5,8,0.025,0.05,0,0.108,0.1,0.1,0.1,R,0.008975982666015625
7,30,10,NelderMead_nAGQ1,969.8778309140052,0.008522156265778109,0.17824062023139667,19.735552072525024,-0.5979707439758318,-0.41429189531896143,2,5,8,0.025,0.05,0,0.108,0.1,0.1,0.1,R,0.008975982666015625
7,30,10,Bobyqa_nAGQ0,969.8910140286231,0.008649609061109158,0.07776848317279168,1.884990930557251,-0.5914147880752074,-0.4058320932535691,2,5,8,0.025,0.05,0,0.108,0.1,0.1,0.1,R,0.008975982666015625
7,30,10,Bobyqa_nAGQ1,969.8775965037302,0.008437525016368744,0.17652028516750082,4.3255720138549805,-0.5988284128565556,-0.4159019091001317,2,5,8,0.025,0.05,0,0.108,0.1,0.1,0.1,R,0.008975982666015625
7,30,10,nloptwrap_nAGQ0,969.8910996661191,0.008643466572495796,0.07736262849529894,0.6243250370025635,-0.5913278520243199,-0.40640962158667365,2,5,8,0.025,0.05,0,0.108,0.1,0.1,0.1,R,0.008975982666015625
7,30,10,nloptwrap_nAGQ1,969.877880227233,0.008724614135036045,0.17414774633940888,1.7812399864196777,-0.5970564048446491,-0.4182321787740546,2,5,8,0.025,0.05,0,0.108,0.1,0.1,0.1,R,0.008975982666015625
7,30,10,R: LRT,0.0,0.0,0.5974040031433105,0.5974040031433105,0.0,0.0,2,5,8,0.025,0.05,0,0.108,0.1,0.1,0.1,R,0.008975982666015625
7,30,10,JuliaAIC_NeldMeader_AGP0,969.8908945652338,0.008670329426464615,0.07784966758228146,12.477,-0.5914253096676084,-0.4057273443975711,2,5,8,0.025,0.05,0,0.108,0.1,0.1,0.1,Julia,0.008975982666015625
7,30,10,JuliaAIC_bobyqa_AGP0,969.8907673987726,0.008696777117208208,0.077767803308275,0.377,-0.5991598022270199,-0.41418103951593355,2,5,8,0.025,0.05,0,0.108,0.1,0.1,0.1,Julia,0.008975982666015625
7,30,10,JuliaAIC_NeldMeader_AGP1,969.8762584488775,0.008308531708910567,0.07260710489604524,33.502,-0.5985198781876837,-0.415776265513587,2,5,8,0.025,0.05,0,0.108,0.1,0.1,0.1,Julia,0.008975982666015625
7,30,10,JuliaAIC_bobyqa_AGP1,969.8775010904106,0.007962434884589037,0.07150933507888625,0.845,-0.5914152637899425,-0.40583916577888746,2,5,8,0.025,0.05,0,0.108,0.1,0.1,0.1,Julia,0.008975982666015625
7,30,10,JuliaLRT,0.0,0.0,0.17958094809798208,0.0,0.0,0.0,2,5,8,0.025,0.05,0,0.108,0.1,0.1,0.1,Julia,0.008975982666015625
8,30,10,NelderMead_nAGQ0,960.3340641648114,0.4614588989868517,0.8887377676188207,3.24931001663208,-0.1349199278226471,-0.03428476599540421,2,5,8,0.025,0.05,0,0.108,0.1,0.1,0.1,R,0.00797891616821289
8,30,10,NelderMead_nAGQ1,960.3243784004427,0.4517067225594774,0.9083751374094624,8.512206792831421,-0.13839418555775926,-0.037112718699107594,2,5,8,0.025,0.05,0,0.108,0.1,0.1,0.1,R,0.00797891616821289
8,30,10,Bobyqa_nAGQ0,960.3340641648114,0.4614588989868517,0.8887377676188207,3.250359058380127,-0.1349199278226471,-0.03428476599540421,2,5,8,0.025,0.05,0,0.108,0.1,0.1,0.1,R,0.00797891616821289
8,30,10,Bobyqa_nAGQ1,960.3243753331487,0.45172488390958043,0.9086312207393519,5.82741904258728,-0.1383951809391047,-0.03700897528419348,2,5,8,0.025,0.05,0,0.108,0.1,0.1,0.1,R,0.00797891616821289
8,30,10,nloptwrap_nAGQ0,960.4089233755299,0.4391946903571161,0.8858835239335903,0.545525074005127,-0.135683256746917,-0.0351914208579806,2,5,8,0.025,0.05,0,0.108,0.1,0.1,0.1,R,0.00797891616821289
8,30,10,nloptwrap_nAGQ1,960.3996631880613,0.4346694218723739,0.9135326597711014,1.5857601165771484,-0.13748677750196972,-0.03504252742344242,2,5,8,0.025,0.05,0,0.108,0.1,0.1,0.1,R,0.00797891616821289
8,30,10,R: LRT,0.0,0.0,0.621304988861084,0.621304988861084,0.0,0.0,2,5,8,0.025,0.05,0,0.108,0.1,0.1,0.1,R,0.00797891616821289
8,30,10,JuliaAIC_NeldMeader_AGP0,960.3330215878831,0.4614381667057275,0.8890949587026833,3.882,-0.13494188394956458,-0.03418417044942367,2,5,8,0.025,0.05,0,0.108,0.1,0.1,0.1,Julia,0.00797891616821289
8,30,10,JuliaAIC_bobyqa_AGP0,960.331325275489,0.4615441031314412,0.8885605681088752,0.667,-0.13843174913458278,-0.03705673817733753,2,5,8,0.025,0.05,0,0.108,0.1,0.1,0.1,Julia,0.00797891616821289
8,30,10,JuliaAIC_NeldMeader_AGP1,960.3243530348332,0.45005724449313556,0.8799645452097649,11.399,-0.13835618192949492,-0.03421378817499971,2,5,8,0.025,0.05,0,0.108,0.1,0.1,0.1,Julia,0.00797891616821289
8,30,10,JuliaAIC_bobyqa_AGP1,960.3994051231577,0.4301069872112911,0.8891740838733433,1.353,-0.13491759820391164,-0.03434927665738989,2,5,8,0.025,0.05,0,0.108,0.1,0.1,0.1,Julia,0.00797891616821289
8,30,10,JuliaLRT,0.0,0.0,0.7654823339819989,0.0,0.0,0.0,2,5,8,0.025,0.05,0,0.108,0.1,0.1,0.1,Julia,0.00797891616821289
9,30,10,NelderMead_nAGQ0,997.2553330487185,0.7763761890442047,0.01646164613987726,2.7426340579986572,-0.0925737423298866,-0.56957155540648,2,5,8,0.025,0.05,0,0.108,0.1,0.1,0.1,R,0.00797891616821289
9,30,10,NelderMead_nAGQ1,997.2348356089597,0.7997997691989858,0.04054454140464093,7.658523082733154,-0.08368506623091145,-0.5843722958385525,2,5,8,0.025,0.05,0,0.108,0.1,0.1,0.1,R,0.00797891616821289
9,30,10,Bobyqa_nAGQ0,997.2553330487185,0.7763761890442047,0.01646164613987726,2.7506120204925537,-0.0925737423298866,-0.56957155540648,2,5,8,0.025,0.05,0,0.108,0.1,0.1,0.1,R,0.00797891616821289
9,30,10,Bobyqa_nAGQ1,997.2346205902868,0.8024632764077095,0.04032507457128042,5.167218923568726,-0.08258933033860145,-0.5850613262196627,2,5,8,0.025,0.05,0,0.108,0.1,0.1,0.1,R,0.00797891616821289
9,30,10,nloptwrap_nAGQ0,997.6674641397748,0.798069282800975,0.01483309402412652,0.7829179763793945,-0.08576153947021718,-0.5779465266828203,2,5,8,0.025,0.05,0,0.108,0.1,0.1,0.1,R,0.00797891616821289
9,30,10,nloptwrap_nAGQ1,997.6475583446559,0.8060747037793159,0.03759569356047483,1.7832319736480713,-0.08277474891354199,-0.5918108721003593,2,5,8,0.025,0.05,0,0.108,0.1,0.1,0.1,R,0.00797891616821289
9,30,10,R: LRT,0.0,0.0,0.6582379341125488,0.6582379341125488,0.0,0.0,2,5,8,0.025,0.05,0,0.108,0.1,0.1,0.1,R,0.00797891616821289
9,30,10,JuliaAIC_NeldMeader_AGP0,997.2553286790975,0.7763842161636811,0.01645864979835908,11.405,-0.09257101457308786,-0.569588146988752,2,5,8,0.025,0.05,0,0.108,0.1,0.1,0.1,Julia,0.00797891616821289
9,30,10,JuliaAIC_bobyqa_AGP0,997.6674526826866,0.7980528026099291,0.01480610120126271,0.39,-0.08242704223864802,-0.5856833414380946,2,5,8,0.025,0.05,0,0.108,0.1,0.1,0.1,Julia,0.00797891616821289
9,30,10,JuliaAIC_NeldMeader_AGP1,997.2344273378117,0.8004590943355183,0.013944641377276246,10.375,-0.08216050403041886,-0.5858161709488668,2,5,8,0.025,0.05,0,0.108,0.1,0.1,0.1,Julia,0.00797891616821289
9,30,10,JuliaAIC_bobyqa_AGP1,997.2344285636741,0.8010995886295008,0.013921645261485944,1.655,-0.08575690544018863,-0.5780412125243026,2,5,8,0.025,0.05,0,0.108,0.1,0.1,0.1,Julia,0.00797891616821289
9,30,10,JuliaLRT,0.0,0.0,0.03816018690072097,0.0,0.0,0.0,2,5,8,0.025,0.05,0,0.108,0.1,0.1,0.1,Julia,0.00797891616821289
10,30,10,NelderMead_nAGQ0,962.5891371138243,0.4667321825471233,0.6304871067114031,1.8001680374145508,-0.16479493326721104,-0.10807387914614926,2,5,8,0.025,0.05,0,0.108,0.1,0.1,0.1,R,0.00800013542175293
10,30,10,NelderMead_nAGQ1,962.5704296969008,0.44926981091924095,0.6990459520953565,8.406490802764893,-0.17421849606614825,-0.10938491181838511,2,5,8,0.025,0.05,0,0.108,0.1,0.1,0.1,R,0.00800013542175293
10,30,10,Bobyqa_nAGQ0,962.5891371138243,0.4667321825471233,0.6304871067114031,1.8121521472930908,-0.16479493326721104,-0.10807387914614926,2,5,8,0.025,0.05,0,0.108,0.1,0.1,0.1,R,0.00800013542175293
10,30,10,Bobyqa_nAGQ1,962.5704294519769,0.44928224249881576,0.6987596718134441,3.681159019470215,-0.17420178062662486,-0.10939995226601895,2,5,8,0.025,0.05,0,0.108,0.1,0.1,0.1,R,0.00800013542175293
10,30,10,nloptwrap_nAGQ0,962.3370738824452,0.5096783737591651,0.5782661521126984,0.7908358573913574,-0.16586316000539852,-0.12534993103625466,2,5,8,0.025,0.05,0,0.108,0.1,0.1,0.1,R,0.00800013542175293
10,30,10,nloptwrap_nAGQ1,962.3147350093066,0.4959698391223102,0.663286567577265,1.8520119190216064,-0.17391167254721016,-0.12506530077834754,2,5,8,0.025,0.05,0,0.108,0.1,0.1,0.1,R,0.00800013542175293
10,30,10,R: LRT,0.0,0.0,0.7190780639648438,0.7190780639648438,0.0,0.0,2,5,8,0.025,0.05,0,0.108,0.1,0.1,0.1,R,0.00800013542175293
10,30,10,JuliaAIC_NeldMeader_AGP0,962.3279312035002,0.5104925042986455,0.573050941822987,7.709,-0.16620651524330585,-0.12710182364908354,2,5,8,0.025,0.05,0,0.108,0.1,0.1,0.1,Julia,0.00800013542175293
10,30,10,JuliaAIC_bobyqa_AGP0,962.5891326152529,0.4667386512677039,0.6305648450139598,0.428,-0.17533506848240005,-0.12950134630250482,2,5,8,0.025,0.05,0,0.108,0.1,0.1,0.1,Julia,0.00800013542175293
10,30,10,JuliaAIC_NeldMeader_AGP1,962.305475157429,0.48839213961379363,0.5666700137920012,14.17,-0.1755832684421149,-0.12884777142924705,2,5,8,0.025,0.05,0,0.108,0.1,0.1,0.1,Julia,0.00800013542175293
10,30,10,JuliaAIC_bobyqa_AGP1,962.3053694792679,0.48769538230799603,0.5686196558351336,1.175,-0.16478875969249698,-0.10804961830059212,2,5,8,0.025,0.05,0,0.108,0.1,0.1,0.1,Julia,0.00800013542175293
10,30,10,JuliaLRT,0.0,0.0,0.5023542447334689,0.0,0.0,0.0,2,5,8,0.025,0.05,0,0.108,0.1,0.1,0.1,Julia,0.00800013542175293
